,Lowq_Normal,Mq_Normal,Highq_Normal,Lowq_HPheno,Mq_HPheno,Highq_HPheno,Lowq_HMort,Mq_HMort,Highq_HMort,Lowq_Historic,Mq_Historic,Highq_Historic
21,22.667754189091685,22.784069012406576,22.95694525121194,23.91142104914328,24.007708213490076,24.15877122874751,22.667902009797864,22.784213949830487,22.957089128840895,23.911505426125075,24.007791783472367,24.158852045247148
22,7.66001755900353,8.018129572739506,8.595230610466949,13.244938094061514,13.515985722937955,13.967373392536649,7.660634699920272,8.018733397171403,8.59583899145779,13.245308113126379,13.516359187316448,13.967734264838768
23,2.1923817829864944,2.5994090031137933,3.283316863314886,9.14429252863189,9.45464549553532,10.016915845614982,2.1931330615270115,2.600155241049561,3.2840280390139176,9.144764605357702,9.455116492157444,10.017380872105436
24,1.6869061498118332,2.096693000943466,2.7918660441907295,8.677641415899846,8.998444162204684,9.563732321683428,1.687664869186479,2.0974302290114393,2.7925811572466075,8.67812202738063,8.998921387794745,9.564206421392186
25,1.6010779899591046,2.0096294040679807,2.7026819457349185,8.588462574451551,8.910655003100644,9.476944768483357,1.6018318177240936,2.0103728799912464,2.7033946579921446,8.588944243650698,8.911129712496923,9.477420134074077
26,23.60185387395936,23.623624885373808,23.671581359455658,23.671786572756886,23.690450877175607,23.73138260768402,23.601873264455026,23.623643222764336,23.671597350870258,23.67180243435204,23.690465861237197,23.731395608058367
27,23.54408868567493,23.5668261743783,23.61956019763268,23.63172393430198,23.651498327456753,23.696072654605626,23.544117019621556,23.566853166831905,23.61958417378045,23.631746788353183,23.651520078338514,23.696091809875625
28,23.438768945460783,23.465262382288387,23.525475240939265,23.562712069690615,23.58472673923798,23.634625252379017,23.438813316177004,23.465304933501265,23.525513479678736,23.56274625242395,23.58475915007425,23.63465431620665
29,23.137840176568503,23.170779513351274,23.249037197361204,23.372892223672267,23.400162035563127,23.463175845810657,23.137929653164086,23.170865867902975,23.249116829042812,23.37295612818082,23.400223692479514,23.463231999668054
30,22.385270623493447,22.44014791904377,22.55354245035931,22.874804420559876,22.916648104525226,23.007809227158962,22.385483843197807,22.440353070075766,22.553737188264023,22.87496061441794,22.916798709874847,23.00794969855224
31,22.20388491343073,22.263599467806117,22.384971951735704,22.790923276243483,22.83495067814605,22.930702824685397,22.204127459225187,22.263833917267576,22.38519304009421,22.79109504324129,22.835117609870345,22.93085782042946
32,22.098749043728617,22.16142444013923,22.2862812932499,22.723918646853335,22.769259745965805,22.86880068171886,22.099008727694304,22.16167505934527,22.286518462888328,22.724103366299836,22.769437869118626,22.8689677430397
33,21.917873532060476,21.987305433793786,22.111655833710312,22.615597473700436,22.66388090816931,22.767652108367407,21.918166720968202,21.9875907965316,22.111927229432325,22.615805612924735,22.664083185217486,22.76784122465438
34,21.322625917385842,21.404806644522832,21.54409393731605,22.272967368841204,22.330545906523582,22.440775586109723,21.323039343184035,21.405206098444634,21.544477073881502,22.273250773881138,22.330820173451798,22.44103622779466
35,16.301106199875722,16.444966492448074,16.698520539892264,19.326271488589022,19.447474754345677,19.627492473020276,16.30239566904155,16.446260069921117,16.69976500181036,19.327127304192985,19.44832293612515,19.628315393612798
36,14.257305658438407,14.422394296066638,14.733039896588446,18.10822274717283,18.244419078095312,18.463135028132758,14.258954412187975,14.424001114896452,14.734642155280557,18.109296663260363,18.245497627513245,18.46420294751028
37,14.058195880618754,14.228298309472617,14.541715083189889,17.997121263795208,18.1343022389379,18.35568619700423,14.059872633426643,14.229951183717056,14.543345886044323,17.998207846514802,18.135399921481294,18.35676425521376
38,14.010861723343986,14.181688514534745,14.496708073603264,17.97000168796024,18.107748141255897,18.3299494349926,14.012544477786951,14.183365531585594,14.498344904669711,17.97109252587763,18.10885023051194,18.33103192067305
39,42.351020516566095,42.38330928050076,42.45839589347479,42.46708868555822,42.49432080046697,42.55797202921818,42.35102912126251,42.38331747854802,42.458403120068354,42.46709167182505,42.49432363634499,42.557974513996186
40,42.23535437019867,42.27260724297306,42.356291062192916,42.37920297677282,42.410473605140204,42.481253247029045,42.23536612386221,42.27261840360863,42.356301009870904,42.379207598043436,42.410478002968134,42.48125717030102
41,42.028627884993924,42.06978000614308,42.16687564100487,42.22536818221788,42.26133521679024,42.34260327406146,42.028645178572916,42.069796623035664,42.166890725256785,42.225375820268,42.261342607408324,42.34260992893172
42,41.247908398488455,41.31419804015513,41.44659015944383,41.64594922246315,41.69852077452954,41.812956623098486,41.2479465021054,41.314234879632345,41.44662441061084,41.64596845104065,41.69853942816276,41.81297384635337
43,39.06879002607973,39.20523073518961,39.42173194237135,40.060204823996344,40.16854625976894,40.34843963015481,39.06889198447901,39.205330616159365,39.4218279614816,40.06025938962229,40.16859968619286,40.34849009940226
44,38.37844931894932,38.53469952884197,38.78042278492944,39.594615043955,39.71643417500995,39.913222017411314,38.378570876885895,38.534818132428526,38.780536411020485,39.594680683992756,39.716497656193056,39.91328199905437
45,38.000556719902065,38.16507358000318,38.42708326622835,39.333373902748555,39.46241568200262,39.66912343208504,38.00068678152104,38.165202255159244,38.42720718059937,39.33344536305309,39.46248498554084,39.66918932355416
46,37.43266703206704,37.60896273091643,37.88466154282601,38.92621073937184,39.06783841666045,39.28791823223102,37.432814745734724,37.60910757833429,37.88480384313266,38.92629306868752,39.06791837636119,39.287995480628936
47,35.70306499478746,35.90149180971041,36.20638916661408,37.6331884876758,37.805446315772016,38.06705231987688,35.70327495088747,35.90170498485519,36.206596343122015,37.63330814361352,37.80556466796649,38.067167510982934
48,23.01216475872139,23.380696607514707,24.010646331047496,27.84819369625394,28.159633150703698,28.65048890089566,23.01279361926487,23.3813315125837,24.011270006647848,27.848579615665347,28.16001987118518,28.650863143391973
49,17.44888712805073,17.8826564479361,18.621369827074055,23.51035716944542,23.859740800697068,24.493255169409718,17.44968656560069,17.88342611707899,18.62216221929439,23.510860390699015,23.860230306484667,24.49374487396531
50,16.9037630154177,17.343820433940508,18.08786641781571,23.03764002722766,23.3977132459425,24.03944766982035,16.90457929081012,17.34461514951423,18.088671827463155,23.03815356336504,23.398224846724872,24.03994778816619
51,16.76107022395029,17.204260688198577,17.94817062420043,22.91224755314401,23.275551936673992,23.919571341345907,16.761874705711467,17.20504665794848,17.94897847539388,22.912763403665817,23.27605491711687,23.92007384195339
52,41.704604655995816,41.72690125066654,41.761258312046586,41.76064094323859,41.778524652002915,41.80678263579514,41.70468214215573,41.726972839569626,41.76132120702844,41.76071026454585,41.77858880493587,41.80683896173714
53,41.635172597939984,41.66360688057373,41.70389587695753,41.695375540945896,41.71911092767209,41.753465496093796,41.665889871928414,41.691778840947876,41.72959975710374,41.72260989071375,41.74394655551831,41.775945844983106
54,41.55050090397833,41.58614428536543,41.63403131519844,41.62346712246394,41.65328447034815,41.69351452474007,41.61972369307773,41.6497634831963,41.69117243760851,41.68047304308543,41.70548212241778,41.74074410695989
55,41.19466574225518,41.260595384097876,41.3380691738937,41.305193947711594,41.36051883741066,41.42725513439991,41.41163809735724,41.46027871019447,41.51831679077549,41.48192330667682,41.524169495283786,41.575249754707414
56,40.72162404241805,40.82760766549184,40.94003865882425,40.89128160234614,40.97621121600942,41.07767426583148,41.12275709349997,41.19464016938929,41.276416097528795,41.21259396147146,41.275729062189875,41.35107829175209
57,40.64080343037334,40.754295181689784,40.87463001275929,40.8211334858413,40.910383055300706,41.01734505351884,41.071740091288255,41.14915195244416,41.233505352998264,41.166085640899574,41.232222089181136,41.311317847618106
58,40.54193432247746,40.66553423746264,40.79638886966768,40.730348116034364,40.828453171977074,40.93968732613016,41.005900615222195,41.09004844021373,41.17999339579515,41.10378243145492,41.17456673963975,41.25797539383262
59,40.343583115913106,40.49011179139333,40.635326844811416,40.5524645187852,40.66833145165066,40.791867212300524,40.92613838041797,41.019217610029685,41.11849602073524,41.03617288242875,41.11487226262136,41.2005866722146
60,39.34798856006851,39.600973268319066,39.83610256793583,39.6205691133416,39.82548429077745,40.022051913392275,40.53512325078244,40.675858213555244,40.810461386948234,40.66325774427783,40.78277113785781,40.89922345531403
61,30.905750948991667,31.92520163102683,32.932142616803574,31.881687021934127,32.74991074999474,33.57735038415922,36.6410865025744,37.193305769835355,37.741827274390005,37.05930257937558,37.543441265960226,38.005847633526514
62,27.265969165133193,28.57161989862884,29.87240005374405,28.813748745174898,29.890349544461976,30.9500259665041,34.78520002524375,35.50516215087852,36.24502690935329,35.501860799825636,36.11655225230714,36.72708003518024
63,26.81917564053604,28.161340167613442,29.491366520963915,28.571806459666544,29.66416426039413,30.74179689354446,34.54125806280292,35.28238362421324,36.04758858257938,35.3751437307302,36.00126199067353,36.622691099937484
64,26.70810596843118,28.059943485137296,29.396785989117802,28.470588521144194,29.56949903682993,30.65458464368045,34.474699296000296,35.222829548237115,35.99430786768077,35.31723569136305,35.94874492272005,36.5750210702821
65,22.57705060673036,22.60767712367609,22.65359434883272,22.631115784833597,22.65760729559132,22.698475898466157,22.57705349646013,22.607679823421876,22.65359674700045,22.63111780056416,22.65760917581167,22.69847756231342
66,22.441046462741717,22.482822157340575,22.53881152741645,22.524671501010843,22.56017770815958,22.609132706374872,22.441055091662165,22.482830153494533,22.538818771646564,22.52467703064857,22.560182862092695,22.60913733860467
67,22.283076367240678,22.336517416316504,22.404105146097216,22.40148437178469,22.446754042520027,22.505401068434672,22.283091053829,22.336531157093408,22.404117694842817,22.40149363405213,22.44676259237022,22.50540890567975
68,21.666365831968427,21.765412177201213,21.874212784291373,21.93435385622355,22.012444218276105,22.106897458319747,21.66640157794139,21.765445450140472,21.87424391653549,21.93437563850133,22.012464719591062,22.10691631495757
69,20.91370281164077,21.074787134638328,21.240022969949987,21.385419802440882,21.508125251710513,21.63589983576034,20.913761031740606,21.074841746567806,21.24007398396802,21.385454812354425,21.50815805590832,21.635930218994442
70,20.7130845004494,20.889887981252315,21.062546058838247,21.2582811914423,21.391590387235073,21.530633967097838,20.713148400549898,20.889947926618845,21.062602001328038,21.258319107392182,21.391625944149986,21.530666856068727
71,20.552521581541296,20.74464131448017,20.927743170831526,21.149590422529297,21.293175404289066,21.442185323291188,20.55258967645439,20.744705257117303,20.927802852538505,21.149630713433325,21.2932131703392,21.442220285328197
72,20.264676886761546,20.48579294322718,20.68980642710572,20.95175086781486,21.112497025449755,21.2696966253758,20.26475465724213,20.48586594359812,20.68987480001204,20.95179689621508,21.112540122581205,21.26973676293015
73,18.942779833861508,19.28382130850205,19.593408521847177,20.019958787149022,20.270344426218543,20.499609103218944,18.9428951070366,19.2839296556861,19.59351044831807,20.0200278299232,20.270409033773248,20.499669531440684
74,11.403337062288172,12.219064182598256,13.033534947683854,14.079226777204244,14.777718191351397,15.436877830013824,11.403582173387278,12.219301358359541,13.03376627185477,14.079403558703987,14.777887447778678,15.437040418142526
75,8.811554845902883,9.760788177773065,10.660690395982126,11.718609095126954,12.530619498043201,13.334363214047038,8.811766446197124,9.760983251624996,10.660896824351898,11.718810818123277,12.53081500855026,13.334552975979749
76,8.521054389412997,9.486091376743964,10.3877756538715,11.382892294735386,12.208785019680894,13.028661627434365,8.521251430692589,9.486281254126322,10.38796157769151,11.383096065982645,12.208983609714462,13.028854055882961
77,8.44449123305581,9.412355518379771,10.316035756496332,11.290904880417797,12.120892370106478,12.944551699467215,8.444682447184976,9.412530471861256,10.316215698670081,11.291108932772566,12.121090552222949,12.944744650926845
78,65.58404613493418,65.61288347865053,65.65861357060808,65.65813444666324,65.68235719561349,65.72120697132964,65.58406363671392,65.61289984048992,65.65862808260614,65.65814872976003,65.68237051395465,65.72121873124739
79,65.51051745605182,65.54596860964858,65.59767597678281,65.60771742178605,65.635679346243,65.67907162830188,65.51054467253414,65.54599398231338,65.59769878378923,65.60773940357475,65.63569975470901,65.67908979912919
80,65.38936077229738,65.43426280955447,65.49449120880297,65.52458623850087,65.56013110222392,65.60913463644125,65.38940396731523,65.43430293666997,65.49452769153575,65.52461975154424,65.56016221222578,65.60916276524406
81,65.08493116465223,65.15163859974575,65.23258852483279,65.3263174113553,65.37739056807546,65.44072504796466,65.08501317663517,65.15171561078867,65.23265900020442,65.32637771626995,65.37744646626476,65.44077638166694
82,64.42986788837395,64.54445832794812,64.6650829132193,64.88433807917873,64.96572577325611,65.0625096533066,64.43003994564114,64.54461998402888,64.66523293503711,64.88446667076587,64.96584673564448,65.06262116744517
83,64.25010271099771,64.37941279387138,64.51486746543424,64.792550577676,64.8790827844788,64.98182300421364,64.2502991980398,64.37959758232653,64.51503864476811,64.79269405998052,64.87921752535077,64.98194782453649
84,64.12798650434243,64.26826692972386,64.41469085134652,64.71463452201351,64.8064354004715,64.91321181066324,64.128199857184,64.26846714932387,64.41487674289294,64.71479124495076,64.80658198844161,64.91334837989967
85,63.93374686246897,64.09005811307946,64.24573119847663,64.59208177990266,64.69633900795755,64.80679174779186,63.93399160809036,64.09028800749243,64.24594755026956,64.59226107411013,64.69650672480557,64.8069482391609
86,63.38067406898993,63.589150009496336,63.78242476468522,64.25246568019732,64.38763473177173,64.52805291903799,63.38101058781466,63.58946509600388,63.78272007512088,64.25270630875427,64.38785987361894,64.52826437070533
87,60.10846625849785,60.57526561182385,61.00955173590178,62.16525068162925,62.48458102840286,62.77240751645356,60.109233851915256,60.575998655467956,61.010244489717664,62.16581461459914,62.485111367984146,62.77290553204842
88,58.67025091239986,59.225243211364536,59.75061358944128,61.232930878386625,61.62325735059233,61.98117217051483,58.6711783194076,59.226135207613964,59.75146296726738,61.23362555078908,61.62391431591808,61.981790975222836
89,58.49432128296755,59.0574328773499,59.594312824890935,61.1202760170927,61.51892509555884,61.88471805747014,58.49526605731231,59.05833953794556,59.59517975143039,61.12099092389652,61.51959668283574,61.885350625327334
90,58.43796215527599,59.004683288154325,59.544731659384865,61.08468032210944,61.4861504933525,61.85467838195656,58.43891204923312,59.00559714623649,59.54560382794684,61.085399940957856,61.48682659772925,61.8553152885106
91,70.28962346457865,70.34232192621089,70.41860879037395,70.41076718770081,70.45421789026044,70.51985564028462,70.28963168891305,70.3423296250005,70.41861563943296,70.41077006954183,70.45422057611324,70.51985801808584
92,70.14510986741274,70.20976426518266,70.29715078864108,70.29874523312537,70.35178069774317,70.42625596184637,70.14512142670304,70.2097750421071,70.29716047151209,70.29874994721618,70.35178507006398,70.42625988767406
93,69.90325317369852,69.98726800105557,70.09028305705101,70.11502500322449,70.18332076079982,70.27111309544972,69.90327038454895,69.9872840766056,70.09029766094437,70.11503285716091,70.18332801055075,70.27111971026585
94,69.13119162445186,69.27783979345361,69.43202918495908,69.53393514923836,69.64505511218425,69.7786401785225,69.13122633349725,69.27787225021079,69.43205927161534,69.53395293257586,69.64507172474413,69.77865546776535
95,67.2968187817938,67.60580986382573,67.89056248094157,68.16098373550325,68.39215855428591,68.6266283434459,67.29689774774839,67.60588374616586,67.89063141177216,68.16102731807895,68.39219911325867,68.6266657224648
96,66.64828477978352,67.01381526853218,67.35215809496565,67.70738548464104,67.97702345123388,68.23695002036771,66.64837899110952,67.01390343753066,67.35224046399512,67.70743763231724,67.97707196751821,68.23699501933027
97,66.23724859660437,66.63976958673405,67.00519006003938,67.41194852138503,67.70914953827727,67.98639188793341,66.23735268163908,66.63986704840642,67.00528114423437,67.41200637501728,67.70920339802137,67.98644201586448
98,65.64521507483056,66.10229881299237,66.51662914615316,66.97791892831815,67.31876928690642,67.63174526609815,65.64533491705025,66.10241086877124,66.51673406258834,66.97798661444767,67.31883228065544,67.63180377205006
99,64.09196589633363,64.68690332048237,65.2246684512029,65.80002675202155,66.2477702738221,66.65330747761574,64.0921332525044,64.6870604317088,65.22481587126849,65.80012401316968,66.24786079297957,66.65339180486701
100,56.392321792826394,57.46143700253576,58.52882701568012,59.496738681828916,60.43066152032574,61.293030711323986,56.392667154550224,57.46176942411186,58.529145153413495,59.49696377518951,60.430875110079555,61.293233462462084
101,52.8702532301794,54.09696510304771,55.35701778378473,56.53303026229493,57.607296723701204,58.673549000258696,52.870655612300865,54.09735465019708,55.35739493802748,56.53330557479435,57.607561707983564,58.67380102906779
102,52.42103560293317,53.66471253602741,54.94562731755158,56.12598042850816,57.22022290765062,58.308915907517694,52.42144307311246,53.665107389237505,54.946010234285296,56.12626168678122,57.22049351189183,58.30917403007497
103,52.26726559345551,53.517691566750294,54.805635946470176,55.98523294610216,57.0872701202143,58.18351038772205,52.26767405525689,53.518087751140236,54.80602018523324,55.98551598724371,57.08754254754507,58.18377039513014
