,Dates,HE_HL,HE_LL,LE_HL,LE_LL
4107,3/30/2014,-2.915828222,-4.648249271,-3.320831181,-5.021625842
4108,3/31/2014,-2.914688527,-4.650684897,-3.316879984,-5.025142955
4109,4/1/2014,-2.913548831,-4.653120524,-3.312928788,-5.028660069
4110,4/2/2014,-2.915241913,-4.656490425,-3.310472436,-5.029375433
4111,4/3/2014,-2.916934994,-4.659860326,-3.308016085,-5.030090798
4112,4/4/2014,-2.918628075,-4.663230227,-3.305559733,-5.030806162
4113,4/5/2014,-2.920321156,-4.666600129,-3.303103381,-5.031521527
4114,4/6/2014,-2.922014237,-4.66997003,-3.30064703,-5.032236891
4115,4/7/2014,-2.923707318,-4.673339931,-3.298190678,-5.032952256
4116,4/8/2014,-2.925400399,-4.676709833,-3.295734326,-5.03366762
4117,4/9/2014,-2.92709348,-4.680079734,-3.293277975,-5.034382985
4118,4/10/2014,-2.928786561,-4.683449635,-3.290821623,-5.03509835
4119,4/11/2014,-2.93040817,-4.684915906,-3.288843348,-5.035517855
4120,4/12/2014,-2.932029779,-4.686382176,-3.286865074,-5.035937361
4121,4/13/2014,-2.933651388,-4.687848447,-3.2848868,-5.036356866
4122,4/14/2014,-2.935272996,-4.689314718,-3.282908525,-5.036776372
4123,4/15/2014,-2.936894605,-4.690780989,-3.280930251,-5.037195878
4124,4/16/2014,-2.938516214,-4.692247259,-3.278951976,-5.037615383
4125,4/17/2014,-2.940137823,-4.69371353,-3.276973702,-5.038034889
4126,4/18/2014,-2.941759432,-4.695179801,-3.274995427,-5.038454395
4127,4/19/2014,-2.94338104,-4.696646071,-3.273017153,-5.0388739
4128,4/20/2014,-2.945002649,-4.698112342,-3.271038878,-5.039293406
4129,4/21/2014,-2.944702477,-4.693262981,-3.266846202,-5.036532829
4130,4/22/2014,-2.944402305,-4.68841362,-3.262653527,-5.033772252
4131,4/23/2014,-2.944102132,-4.683564259,-3.258460851,-5.031011676
4132,4/24/2014,-2.94380196,-4.678714899,-3.254268176,-5.028251099
4133,4/25/2014,-2.943501788,-4.673865538,-3.2500755,-5.025490522
4134,4/26/2014,-2.943201616,-4.669016177,-3.245882824,-5.022729945
4135,4/27/2014,-2.942901443,-4.664166816,-3.241690149,-5.019969369
4136,4/28/2014,-2.942601271,-4.659317455,-3.237497473,-5.017208792
4137,4/29/2014,-2.942301099,-4.654468094,-3.233304797,-5.014448215
4138,4/30/2014,-2.942000927,-4.649618733,-3.229112122,-5.011687638
4139,5/1/2014,-2.941700754,-4.644769372,-3.224919446,-5.008927062
4140,5/2/2014,-2.94493686,-4.644996013,-3.224085686,-5.015745879
4141,5/3/2014,-2.948172966,-4.645222653,-3.223251925,-5.022564696
4142,5/4/2014,-2.951409071,-4.645449293,-3.222418165,-5.029383513
4143,5/5/2014,-2.954645177,-4.645675933,-3.221584404,-5.03620233
4144,5/6/2014,-2.957881283,-4.645902574,-3.220750644,-5.043021146
4145,5/7/2014,-2.961117389,-4.646129214,-3.219916884,-5.049839963
4146,5/8/2014,-2.964353494,-4.646355854,-3.219083123,-5.05665878
4147,5/9/2014,-2.9675896,-4.646582494,-3.218249363,-5.063477597
4148,5/10/2014,-2.970825706,-4.646809135,-3.217415603,-5.070296414
4149,5/11/2014,-2.96539018,-4.640563272,-3.208700144,-5.069599521
4150,5/12/2014,-2.959954654,-4.634317409,-3.199984685,-5.068902628
4151,5/13/2014,-2.954519129,-4.628071546,-3.191269226,-5.068205734
4152,5/14/2014,-2.949083603,-4.621825684,-3.182553767,-5.067508841
4153,5/15/2014,-2.943648077,-4.615579821,-3.173838309,-5.066811947
4154,5/16/2014,-2.938212551,-4.609333958,-3.16512285,-5.066115054
4155,5/17/2014,-2.932777025,-4.603088095,-3.156407391,-5.06541816
4156,5/18/2014,-2.927341499,-4.596842233,-3.147691932,-5.064721267
4157,5/19/2014,-2.921905974,-4.59059637,-3.138976473,-5.064024373
4158,5/20/2014,-2.916470448,-4.584350507,-3.130261014,-5.06332748
4159,5/21/2014,-2.91986655,-4.588212376,-3.134723498,-5.071451358
4160,5/22/2014,-2.923262653,-4.592074245,-3.139185981,-5.079575237
4161,5/23/2014,-2.926658756,-4.595936113,-3.143648464,-5.087699115
4162,5/24/2014,-2.930054858,-4.599797982,-3.148110947,-5.095822993
4163,5/25/2014,-2.933450961,-4.60365985,-3.152573431,-5.103946872
4164,5/26/2014,-2.936847064,-4.607521719,-3.157035914,-5.11207075
4165,5/27/2014,-2.940243166,-4.611383588,-3.161498397,-5.120194628
4166,5/28/2014,-2.943639269,-4.615245456,-3.16596088,-5.128318506
4167,5/29/2014,-2.947035372,-4.619107325,-3.170423364,-5.136442385
4168,5/30/2014,-2.950431474,-4.622969194,-3.174885847,-5.144566263
4169,5/31/2014,-2.953827577,-4.626831062,-3.17934833,-5.152690141
4170,6/1/2014,-2.95722368,-4.630692931,-3.183810813,-5.16081402
4171,6/2/2014,-2.96892637,-4.63990533,-3.195982959,-5.170206681
4172,6/3/2014,-2.98062906,-4.649117728,-3.208155105,-5.179599342
4173,6/4/2014,-2.992331751,-4.658330127,-3.220327252,-5.188992003
4174,6/5/2014,-3.004034441,-4.667542525,-3.232499398,-5.198384664
4175,6/6/2014,-3.015737131,-4.676754924,-3.244671544,-5.207777325
4176,6/7/2014,-3.027439822,-4.685967323,-3.25684369,-5.217169986
4177,6/8/2014,-3.039142512,-4.695179721,-3.269015836,-5.226562647
4178,6/9/2014,-3.050845202,-4.70439212,-3.281187982,-5.235955309
4179,6/10/2014,-3.062547893,-4.713604518,-3.293360128,-5.24534797
4180,6/11/2014,-3.064137276,-4.714513576,-3.294993184,-5.245512129
4181,6/12/2014,-3.065726659,-4.715422634,-3.296626239,-5.245676288
4182,6/13/2014,-3.067316042,-4.716331692,-3.298259295,-5.245840447
4183,6/14/2014,-3.068905425,-4.71724075,-3.29989235,-5.246004607
4184,6/15/2014,-3.070494808,-4.718149808,-3.301525406,-5.246168766
4185,6/16/2014,-3.072084191,-4.719058866,-3.303158461,-5.246332925
4186,6/17/2014,-3.073673574,-4.719967924,-3.304791517,-5.246497084
4187,6/18/2014,-3.075262958,-4.720876982,-3.306424572,-5.246661243
4188,6/19/2014,-3.076852341,-4.72178604,-3.308057628,-5.246825403
4189,6/20/2014,-3.078441724,-4.722695098,-3.309690683,-5.246989562
4190,6/21/2014,-3.094142781,-4.723516109,-3.321346103,-5.244465869
4191,6/22/2014,-3.109843839,-4.72433712,-3.333001523,-5.241942176
4192,6/23/2014,-3.125544896,-4.72515813,-3.344656943,-5.239418484
4193,6/24/2014,-3.141245954,-4.725979141,-3.356312363,-5.236894791
4194,6/25/2014,-3.156947012,-4.726800152,-3.367967782,-5.234371098
4195,6/26/2014,-3.172648069,-4.727621163,-3.379623202,-5.231847406
4196,6/27/2014,-3.188349127,-4.728442174,-3.391278622,-5.229323713
4197,6/28/2014,-3.204050184,-4.729263184,-3.402934042,-5.22680002
4198,6/29/2014,-3.219751242,-4.730084195,-3.414589461,-5.224276327
4199,6/30/2014,-3.235452299,-4.730905206,-3.426244881,-5.221752635
4200,7/1/2014,-3.251153357,-4.731726217,-3.437900301,-5.219228942
4201,7/2/2014,-3.26078785,-4.725191132,-3.444156282,-5.20971249
4202,7/3/2014,-3.270422343,-4.718656048,-3.450412263,-5.200196038
4203,7/4/2014,-3.280056836,-4.712120964,-3.456668243,-5.190679587
4204,7/5/2014,-3.289691329,-4.705585879,-3.462924224,-5.181163135
4205,7/6/2014,-3.299325821,-4.699050795,-3.469180205,-5.171646683
4206,7/7/2014,-3.308960314,-4.69251571,-3.475436186,-5.162130231
4207,7/8/2014,-3.318594807,-4.685980626,-3.481692166,-5.152613779
4208,7/9/2014,-3.3282293,-4.679445542,-3.487948147,-5.143097328
4209,7/10/2014,-3.337863793,-4.672910457,-3.494204128,-5.133580876
4210,7/11/2014,-3.33694625,-4.66543177,-3.493540768,-5.123275084
4211,7/12/2014,-3.336028708,-4.657953082,-3.492877407,-5.112969291
4212,7/13/2014,-3.335111165,-4.650474394,-3.492214047,-5.102663499
4213,7/14/2014,-3.334193623,-4.642995706,-3.491550687,-5.092357707
4214,7/15/2014,-3.33327608,-4.635517019,-3.490887327,-5.082051915
4215,7/16/2014,-3.332358538,-4.628038331,-3.490223966,-5.071746123
4216,7/17/2014,-3.331440995,-4.620559643,-3.489560606,-5.06144033
4217,7/18/2014,-3.330523452,-4.613080956,-3.488897246,-5.051134538
4218,7/19/2014,-3.32960591,-4.605602268,-3.488233886,-5.040828746
4219,7/20/2014,-3.328688367,-4.59812358,-3.487570526,-5.030522954
4220,7/21/2014,-3.316683792,-4.58895366,-3.48090409,-5.019988294
4221,7/22/2014,-3.304679217,-4.579783739,-3.474237655,-5.009453634
4222,7/23/2014,-3.292674642,-4.570613819,-3.46757122,-4.998918975
4223,7/24/2014,-3.280670067,-4.561443898,-3.460904785,-4.988384315
4224,7/25/2014,-3.268665492,-4.552273977,-3.45423835,-4.977849655
4225,7/26/2014,-3.256660917,-4.543104057,-3.447571915,-4.967314996
4226,7/27/2014,-3.244656342,-4.533934136,-3.44090548,-4.956780336
4227,7/28/2014,-3.232651767,-4.524764216,-3.434239045,-4.946245676
4228,7/29/2014,-3.220647192,-4.515594295,-3.42757261,-4.935711016
4229,7/30/2014,-3.208642617,-4.506424375,-3.420906175,-4.925176357
4230,7/31/2014,-3.196638042,-4.497254454,-3.41423974,-4.914641697
4231,8/1/2014,-3.184633467,-4.488084534,-3.407573305,-4.904107037
4232,8/2/2014,-3.159068138,-4.468125245,-3.394648259,-4.884349605
4233,8/3/2014,-3.133502808,-4.448165956,-3.381723213,-4.864592173
4234,8/4/2014,-3.107937479,-4.428206667,-3.368798167,-4.844834741
4235,8/5/2014,-3.082372149,-4.408247378,-3.355873122,-4.825077308
4236,8/6/2014,-3.05680682,-4.38828809,-3.342948076,-4.805319876
4237,8/7/2014,-3.03124149,-4.368328801,-3.33002303,-4.785562444
4238,8/8/2014,-3.005676161,-4.348369512,-3.317097985,-4.765805012
4239,8/9/2014,-2.980110831,-4.328410223,-3.304172939,-4.746047579
4240,8/10/2014,-2.954545502,-4.308450934,-3.291247893,-4.726290147
4241,8/11/2014,-2.930146229,-4.29043216,-3.277862946,-4.708948057
4242,8/12/2014,-2.905746956,-4.272413385,-3.264478,-4.691605967
4243,8/13/2014,-2.881347683,-4.254394611,-3.251093053,-4.674263877
4244,8/14/2014,-2.85694841,-4.236375836,-3.237708106,-4.656921787
4245,8/15/2014,-2.832549137,-4.218357062,-3.224323159,-4.639579697
4246,8/16/2014,-2.808149864,-4.200338287,-3.210938212,-4.622237607
4247,8/17/2014,-2.783750591,-4.182319513,-3.197553265,-4.604895516
4248,8/18/2014,-2.759351317,-4.164300738,-3.184168319,-4.587553426
4249,8/19/2014,-2.734952044,-4.146281964,-3.170783372,-4.570211336
4250,8/20/2014,-2.710552771,-4.128263189,-3.157398425,-4.552869246
4251,8/21/2014,-2.700695732,-4.11653421,-3.150409178,-4.540277711
4252,8/22/2014,-2.690838693,-4.10480523,-3.143419932,-4.527686175
4253,8/23/2014,-2.680981654,-4.09307625,-3.136430685,-4.51509464
4254,8/24/2014,-2.671124615,-4.081347271,-3.129441439,-4.502503104
4255,8/25/2014,-2.661267576,-4.069618291,-3.122452192,-4.489911569
4256,8/26/2014,-2.651410537,-4.057889311,-3.115462946,-4.477320034
4257,8/27/2014,-2.641553498,-4.046160331,-3.108473699,-4.464728498
4258,8/28/2014,-2.631696458,-4.034431352,-3.101484453,-4.452136963
4259,8/29/2014,-2.621839419,-4.022702372,-3.094495206,-4.439545427
4260,8/30/2014,-2.61198238,-4.010973392,-3.08750596,-4.426953892
4261,8/31/2014,-2.602125341,-3.999244413,-3.080516713,-4.414362356
4262,9/1/2014,-2.592268302,-3.987515433,-3.073527467,-4.401770821
4263,9/2/2014,-2.589708703,-3.979771915,-3.06816926,-4.390503916
4264,9/3/2014,-2.587149103,-3.972028397,-3.062811053,-4.37923701
4265,9/4/2014,-2.584589504,-3.964284879,-3.057452846,-4.367970105
4266,9/5/2014,-2.582029905,-3.956541361,-3.05209464,-4.3567032
4267,9/6/2014,-2.579470306,-3.948797844,-3.046736433,-4.345436294
4268,9/7/2014,-2.576910706,-3.941054326,-3.041378226,-4.334169389
4269,9/8/2014,-2.574351107,-3.933310808,-3.036020019,-4.322902484
4270,9/9/2014,-2.571791508,-3.92556729,-3.030661812,-4.311635578
4271,9/10/2014,-2.569231909,-3.917823772,-3.025303606,-4.300368673
4272,9/11/2014,-2.572558972,-3.91260935,-3.024032301,-4.291907121
4273,9/12/2014,-2.575886036,-3.907394929,-3.022760996,-4.283445569
4274,9/13/2014,-2.579213099,-3.902180508,-3.021489691,-4.274984017
4275,9/14/2014,-2.582540163,-3.896966086,-3.020218386,-4.266522465
4276,9/15/2014,-2.585867226,-3.891751665,-3.018947081,-4.258060914
4277,9/16/2014,-2.58919429,-3.886537243,-3.017675776,-4.249599362
4278,9/17/2014,-2.592521353,-3.881322822,-3.016404471,-4.24113781
4279,9/18/2014,-2.595848417,-3.8761084,-3.015133166,-4.232676258
4280,9/19/2014,-2.59917548,-3.870893979,-3.013861861,-4.224214706
4281,9/20/2014,-2.602502544,-3.865679557,-3.012590556,-4.215753154
4282,9/21/2014,-2.587208846,-3.857234461,-2.992983479,-4.204495661
4283,9/22/2014,-2.571915149,-3.848789364,-2.973376402,-4.193238168
4284,9/23/2014,-2.556621452,-3.840344267,-2.953769326,-4.181980675
4285,9/24/2014,-2.541327754,-3.831899171,-2.934162249,-4.170723182
4286,9/25/2014,-2.526034057,-3.823454074,-2.914555172,-4.159465689
4287,9/26/2014,-2.510740359,-3.815008978,-2.894948096,-4.148208196
4288,9/27/2014,-2.495446662,-3.806563881,-2.875341019,-4.136950703
4289,9/28/2014,-2.480152964,-3.798118784,-2.855733942,-4.12569321
4290,9/29/2014,-2.464859267,-3.789673688,-2.836126866,-4.114435716
4291,9/30/2014,-2.44956557,-3.781228591,-2.816519789,-4.103178223
4292,10/1/2014,-2.434271872,-3.772783495,-2.796912712,-4.09192073
4293,10/2/2014,-2.424183239,-3.767481182,-2.78245712,-4.083380271
4294,10/3/2014,-2.414094607,-3.762178869,-2.768001528,-4.074839811
4295,10/4/2014,-2.404005974,-3.756876556,-2.753545936,-4.066299352
4296,10/5/2014,-2.393917342,-3.751574244,-2.739090343,-4.057758892
4297,10/6/2014,-2.383828709,-3.746271931,-2.724634751,-4.049218433
4298,10/7/2014,-2.373740076,-3.740969618,-2.710179159,-4.040677973
4299,10/8/2014,-2.363651444,-3.735667305,-2.695723566,-4.032137514
4300,10/9/2014,-2.353562811,-3.730364992,-2.681267974,-4.023597054
4301,10/10/2014,-2.343474178,-3.72506268,-2.666812382,-4.015056595
4302,10/11/2014,-2.339530732,-3.724461453,-2.659469524,-4.01220114
4303,10/12/2014,-2.335587286,-3.723860227,-2.652126666,-4.009345684
4304,10/13/2014,-2.331643839,-3.723259,-2.644783808,-4.006490229
4305,10/14/2014,-2.327700393,-3.722657774,-2.63744095,-4.003634774
4306,10/15/2014,-2.323756946,-3.722056548,-2.630098092,-4.000779319
4307,10/16/2014,-2.3198135,-3.721455321,-2.622755234,-3.997923864
4308,10/17/2014,-2.315870054,-3.720854095,-2.615412376,-3.995068409
4309,10/18/2014,-2.311926607,-3.720252868,-2.608069518,-3.992212954
4310,10/19/2014,-2.307983161,-3.719651642,-2.60072666,-3.989357499
4311,10/20/2014,-2.304039714,-3.719050415,-2.593383802,-3.986502044
4312,10/21/2014,-2.320869498,-3.728671131,-2.606006747,-3.995059233
4313,10/22/2014,-2.337699283,-3.738291847,-2.618629693,-4.003616422
4314,10/23/2014,-2.354529067,-3.747912563,-2.631252638,-4.012173611
4315,10/24/2014,-2.371358851,-3.757533278,-2.643875584,-4.0207308
4316,10/25/2014,-2.388188635,-3.767153994,-2.65649853,-4.029287989
4317,10/26/2014,-2.405018419,-3.77677471,-2.669121475,-4.037845178
4318,10/27/2014,-2.421848203,-3.786395426,-2.681744421,-4.046402367
4319,10/28/2014,-2.438677987,-3.796016141,-2.694367367,-4.054959556
4320,10/29/2014,-2.455507771,-3.805636857,-2.706990312,-4.063516745
4321,10/30/2014,-2.472337555,-3.815257573,-2.719613258,-4.072073934
4322,10/31/2014,-2.489167339,-3.824878289,-2.732236203,-4.080631123
4323,11/1/2014,-2.505997123,-3.834499004,-2.744859149,-4.089188312
4324,11/2/2014,-2.52150067,-3.831647405,-2.751918444,-4.082777799
4325,11/3/2014,-2.537004217,-3.828795806,-2.758977739,-4.076367287
4326,11/4/2014,-2.552507764,-3.825944206,-2.766037034,-4.069956775
4327,11/5/2014,-2.568011311,-3.823092607,-2.773096329,-4.063546262
4328,11/6/2014,-2.583514858,-3.820241008,-2.780155624,-4.05713575
4329,11/7/2014,-2.599018405,-3.817389408,-2.787214919,-4.050725238
4330,11/8/2014,-2.614521952,-3.814537809,-2.794274214,-4.044314725
4331,11/9/2014,-2.630025499,-3.81168621,-2.801333509,-4.037904213
4332,11/10/2014,-2.645529046,-3.80883461,-2.808392804,-4.031493701
4333,11/11/2014,-2.655720167,-3.811337348,-2.815142486,-4.031850581
4334,11/12/2014,-2.665911288,-3.813840086,-2.821892168,-4.032207462
4335,11/13/2014,-2.67610241,-3.816342825,-2.828641849,-4.032564343
4336,11/14/2014,-2.686293531,-3.818845563,-2.835391531,-4.032921223
4337,11/15/2014,-2.696484653,-3.821348301,-2.842141212,-4.033278104
4338,11/16/2014,-2.706675774,-3.823851039,-2.848890894,-4.033634985
4339,11/17/2014,-2.716866895,-3.826353777,-2.855640576,-4.033991865
4340,11/18/2014,-2.727058017,-3.828856515,-2.862390257,-4.034348746
4341,11/19/2014,-2.737249138,-3.831359253,-2.869139939,-4.034705627
4342,11/20/2014,-2.74744026,-3.833861992,-2.875889621,-4.035062507
4343,11/21/2014,-2.752738658,-3.836089147,-2.876663211,-4.033998634
4344,11/22/2014,-2.758037056,-3.838316303,-2.877436801,-4.032934761
4345,11/23/2014,-2.763335453,-3.840543458,-2.878210391,-4.031870888
4346,11/24/2014,-2.768633851,-3.842770613,-2.87898398,-4.030807015
4347,11/25/2014,-2.773932249,-3.844997769,-2.87975757,-4.029743143
4348,11/26/2014,-2.779230647,-3.847224924,-2.88053116,-4.02867927
4349,11/27/2014,-2.784529045,-3.84945208,-2.88130475,-4.027615397
4350,11/28/2014,-2.789827443,-3.851679235,-2.88207834,-4.026551524
4351,11/29/2014,-2.795125841,-3.853906391,-2.88285193,-4.025487651
4352,11/30/2014,-2.800424239,-3.856133546,-2.88362552,-4.024423778
4353,12/1/2014,-2.805722637,-3.858360702,-2.88439911,-4.023359905
4354,12/2/2014,-2.808553476,-3.8560403,-2.88308597,-4.020651955
4355,12/3/2014,-2.811384314,-3.853719899,-2.881772831,-4.017944005
4356,12/4/2014,-2.814215153,-3.851399498,-2.880459691,-4.015236055
4357,12/5/2014,-2.817045992,-3.849079096,-2.879146552,-4.012528105
4358,12/6/2014,-2.819876831,-3.846758695,-2.877833412,-4.009820155
4359,12/7/2014,-2.822707669,-3.844438294,-2.876520272,-4.007112206
4360,12/8/2014,-2.825538508,-3.842117893,-2.875207133,-4.004404256
4361,12/9/2014,-2.828369347,-3.839797491,-2.873893993,-4.001696306
4362,12/10/2014,-2.831200185,-3.83747709,-2.872580854,-3.998988356
4363,12/11/2014,-2.824027742,-3.823611065,-2.851845227,-3.979538054
4364,12/12/2014,-2.816855298,-3.80974504,-2.831109599,-3.960087752
4365,12/13/2014,-2.809682854,-3.795879015,-2.810373972,-3.94063745
4366,12/14/2014,-2.80251041,-3.782012989,-2.789638345,-3.921187148
4367,12/15/2014,-2.795337966,-3.768146964,-2.768902718,-3.901736845
4368,12/16/2014,-2.788165522,-3.754280939,-2.748167091,-3.882286543
4369,12/17/2014,-2.780993079,-3.740414914,-2.727431464,-3.862836241
4370,12/18/2014,-2.773820635,-3.726548889,-2.706695837,-3.843385939
4371,12/19/2014,-2.766648191,-3.712682864,-2.68596021,-3.823935637
4372,12/20/2014,-2.759475747,-3.698816838,-2.665224582,-3.804485335
4373,12/21/2014,-2.756278423,-3.69230961,-2.659082946,-3.794808102
4374,12/22/2014,-2.7530811,-3.685802381,-2.652941309,-3.78513087
4375,12/23/2014,-2.749883776,-3.679295153,-2.646799673,-3.775453638
4376,12/24/2014,-2.746686452,-3.672787924,-2.640658036,-3.765776406
4377,12/25/2014,-2.743489128,-3.666280696,-2.6345164,-3.756099173
4378,12/26/2014,-2.740291804,-3.659773467,-2.628374763,-3.746421941
4379,12/27/2014,-2.737094481,-3.653266239,-2.622233127,-3.736744709
4380,12/28/2014,-2.733897157,-3.64675901,-2.61609149,-3.727067477
4381,12/29/2014,-2.730699833,-3.640251782,-2.609949854,-3.717390244
4382,12/30/2014,-2.727502509,-3.633744553,-2.603808217,-3.707713012
4383,12/31/2014,-2.724305186,-3.627237324,-2.597666581,-3.69803578
4384,1/1/2015,-2.721107862,-3.620730096,-2.591524944,-3.688358548
4385,1/2/2015,-2.722375895,-3.625309296,-2.591509066,-3.692253069
4386,1/3/2015,-2.723643928,-3.629888497,-2.591493187,-3.69614759
4387,1/4/2015,-2.724911961,-3.634467697,-2.591477308,-3.700042112
4388,1/5/2015,-2.726179994,-3.639046898,-2.591461429,-3.703936633
4389,1/6/2015,-2.727448027,-3.643626098,-2.591445551,-3.707831154
4390,1/7/2015,-2.72871606,-3.648205299,-2.591429672,-3.711725676
4391,1/8/2015,-2.729984093,-3.652784499,-2.591413793,-3.715620197
4392,1/9/2015,-2.731252127,-3.657363699,-2.591397914,-3.719514718
4393,1/10/2015,-2.73252016,-3.6619429,-2.591382036,-3.72340924
4394,1/11/2015,-2.740946024,-3.669509775,-2.602192535,-3.733949789
4395,1/12/2015,-2.749371889,-3.67707665,-2.613003034,-3.744490338
4396,1/13/2015,-2.757797754,-3.684643525,-2.623813533,-3.755030887
4397,1/14/2015,-2.766223619,-3.692210399,-2.634624032,-3.765571435
4398,1/15/2015,-2.774649484,-3.699777274,-2.645434531,-3.776111984
4399,1/16/2015,-2.783075349,-3.707344149,-2.656245031,-3.786652533
4400,1/17/2015,-2.791501214,-3.714911024,-2.66705553,-3.797193082
4401,1/18/2015,-2.799927078,-3.722477899,-2.677866029,-3.807733631
4402,1/19/2015,-2.808352943,-3.730044774,-2.688676528,-3.81827418
4403,1/20/2015,-2.816778808,-3.737611649,-2.699487027,-3.828814729
4404,1/21/2015,-2.820395421,-3.741462886,-2.706192728,-3.83473559
4405,1/22/2015,-2.824012035,-3.745314123,-2.712898429,-3.840656451
4406,1/23/2015,-2.827628648,-3.74916536,-2.71960413,-3.846577312
4407,1/24/2015,-2.831245261,-3.753016597,-2.72630983,-3.852498174
4408,1/25/2015,-2.834861875,-3.756867834,-2.733015531,-3.858419035
4409,1/26/2015,-2.838478488,-3.760719071,-2.739721232,-3.864339896
4410,1/27/2015,-2.842095101,-3.764570308,-2.746426933,-3.870260757
4411,1/28/2015,-2.845711714,-3.768421545,-2.753132634,-3.876181618
4412,1/29/2015,-2.849328328,-3.772272782,-2.759838334,-3.88210248
4413,1/30/2015,-2.852944941,-3.776124019,-2.766544035,-3.888023341
4414,1/31/2015,-2.856561554,-3.779975256,-2.773249736,-3.893944202
4415,2/1/2015,-2.860178168,-3.783826493,-2.779955437,-3.899865063
4416,2/2/2015,-2.855616679,-3.791467073,-2.777016948,-3.907837045
4417,2/3/2015,-2.85105519,-3.799107654,-2.774078459,-3.915809027
4418,2/4/2015,-2.846493701,-3.806748234,-2.77113997,-3.92378101
4419,2/5/2015,-2.841932212,-3.814388814,-2.768201481,-3.931752992
4420,2/6/2015,-2.837370723,-3.822029394,-2.765262993,-3.939724974
4421,2/7/2015,-2.832809234,-3.829669974,-2.762324504,-3.947696956
4422,2/8/2015,-2.828247745,-3.837310555,-2.759386015,-3.955668938
4423,2/9/2015,-2.823686256,-3.844951135,-2.756447526,-3.96364092
4424,2/10/2015,-2.819124767,-3.852591715,-2.753509037,-3.971612902
4425,2/11/2015,-2.821044652,-3.867601496,-2.758243573,-3.989200309
4426,2/12/2015,-2.822964538,-3.882611278,-2.762978109,-4.006787715
4427,2/13/2015,-2.824884423,-3.897621059,-2.767712645,-4.024375121
4428,2/14/2015,-2.826804309,-3.91263084,-2.772447181,-4.041962528
4429,2/15/2015,-2.828724195,-3.927640621,-2.777181717,-4.059549934
4430,2/16/2015,-2.83064408,-3.942650403,-2.781916253,-4.077137341
4431,2/17/2015,-2.832563966,-3.957660184,-2.786650789,-4.094724747
4432,2/18/2015,-2.834483851,-3.972669965,-2.791385325,-4.112312153
4433,2/19/2015,-2.836403737,-3.987679747,-2.796119861,-4.12989956
4434,2/20/2015,-2.838323622,-4.002689528,-2.800854396,-4.147486966
4435,2/21/2015,-2.841016122,-4.013553575,-2.804768071,-4.157738086
4436,2/22/2015,-2.843708621,-4.024417622,-2.808681746,-4.167989206
4437,2/23/2015,-2.84640112,-4.035281669,-2.81259542,-4.178240325
4438,2/24/2015,-2.84909362,-4.046145717,-2.816509095,-4.188491445
4439,2/25/2015,-2.851786119,-4.057009764,-2.820422769,-4.198742564
4440,2/26/2015,-2.854478618,-4.067873811,-2.824336444,-4.208993684
4441,2/27/2015,-2.857171118,-4.078737858,-2.828250119,-4.219244804
4442,2/28/2015,-2.859863617,-4.089601905,-2.832163793,-4.229495923
4443,3/1/2015,-2.862556116,-4.100465953,-2.836077468,-4.239747043
4444,3/2/2015,-2.879396786,-4.116798596,-2.857059192,-4.258571644
4445,3/3/2015,-2.896237455,-4.133131239,-2.878040917,-4.277396244
4446,3/4/2015,-2.913078125,-4.149463882,-2.899022641,-4.296220845
4447,3/5/2015,-2.929918795,-4.165796525,-2.920004365,-4.315045445
4448,3/6/2015,-2.946759464,-4.182129169,-2.94098609,-4.333870045
4449,3/7/2015,-2.963600134,-4.198461812,-2.961967814,-4.352694646
4450,3/8/2015,-2.980440804,-4.214794455,-2.982949539,-4.371519246
4451,3/9/2015,-2.997281473,-4.231127098,-3.003931263,-4.390343847
4452,3/10/2015,-3.014122143,-4.247459741,-3.024912988,-4.409168447
4453,3/11/2015,-3.032491145,-4.260937464,-3.046109773,-4.425108987
4454,3/12/2015,-3.050860146,-4.274415186,-3.067306558,-4.441049526
4455,3/13/2015,-3.069229148,-4.287892908,-3.088503343,-4.456990066
4456,3/14/2015,-3.08759815,-4.301370631,-3.109700128,-4.472930605
4457,3/15/2015,-3.105967152,-4.314848353,-3.130896913,-4.488871144
4458,3/16/2015,-3.124336154,-4.328326075,-3.152093699,-4.504811684
4459,3/17/2015,-3.142705155,-4.341803798,-3.173290484,-4.520752223
4460,3/18/2015,-3.161074157,-4.35528152,-3.194487269,-4.536692762
4461,3/19/2015,-3.179443159,-4.368759242,-3.215684054,-4.552633302
4462,3/20/2015,-3.197812161,-4.382236965,-3.236880839,-4.568573841
4463,3/21/2015,-3.20523009,-4.393175125,-3.246126745,-4.583294938
4464,3/22/2015,-3.212648019,-4.404113286,-3.255372651,-4.598016034
4465,3/23/2015,-3.220065948,-4.415051447,-3.264618556,-4.612737131
4466,3/24/2015,-3.227483878,-4.425989608,-3.273864462,-4.627458227
4467,3/25/2015,-3.234901807,-4.436927769,-3.283110367,-4.642179324
4468,3/26/2015,-3.242319736,-4.44786593,-3.292356273,-4.65690042
4469,3/27/2015,-3.249737665,-4.458804091,-3.301602179,-4.671621517
4470,3/28/2015,-3.257155594,-4.469742251,-3.310848084,-4.686342613
4471,3/29/2015,-3.264573524,-4.480680412,-3.32009399,-4.70106371
4472,3/30/2015,-3.271991453,-4.491618573,-3.329339896,-4.715784807
4473,3/31/2015,-3.279409382,-4.502556734,-3.338585801,-4.730505903
