"","Dates","HE_HL","LE_HL","LE_LL","HE_LL"
"337","2001-12-03",0.395030250574515,0.464416971316823,0.539524273562188,0.528658210946057
"338","2001-12-04",0.395513752722557,0.464432268950321,0.553812643913351,0.544848227259209
"339","2001-12-05",0.393815988346231,0.462035060246503,0.536656104570678,0.511320510290002
"340","2001-12-06",0.389602691154117,0.458032295372385,0.463924307427756,0.427185916704936
"341","2001-12-07",0.346708120746958,0.41435789940938,0.422986807864156,0.374730026111465
"342","2001-12-08",0.297338035808099,0.360998710748253,0.360884107572119,0.308008020923113
"343","2001-12-09",0.296858388460782,0.361561941799768,0.343995255145514,0.288437952378943
"344","2001-12-10",0.297879910652831,0.36176081103524,0.353236763987304,0.298349879767139
"345","2001-12-11",0.297925066889892,0.36176081103524,0.353236763987304,0.298349879767139
"346","2001-12-12",0.298024190337099,0.36176081103524,0.353236763987304,0.298349879767139
"347","2001-12-13",0.298847465634734,0.361765330790592,0.353236763987304,0.298349879767139
"348","2001-12-14",0.329172632250238,0.396413427642861,0.382341571931006,0.322940993018117
"349","2001-12-15",0.32539933302656,0.389417194031992,0.371986140115903,0.310985105787744
"350","2001-12-16",0.325416404286912,0.389417194031992,0.371986140115903,0.310985105787744
"351","2001-12-17",0.335965341812999,0.399455222994521,0.375221631352039,0.314474517894004
"352","2001-12-18",0.354569160796285,0.418502167393356,0.377402316576476,0.317335705064764
"353","2001-12-19",0.354760248775067,0.418508425516151,0.377402316576476,0.317348186354873
"354","2001-12-20",0.380399629766773,0.445183326254619,0.404735608378363,0.341561889166834
"355","2001-12-21",0.405863892668413,0.472924541582587,0.435437238521135,0.370059646222011
"356","2001-12-22",0.410766648504431,0.475326270041758,0.438611620089087,0.372977296371838
"357","2001-12-23",0.437753007006516,0.504624714925114,0.443295144766975,0.378362675880409
"358","2001-12-24",0.437753007006516,0.504624714925114,0.443295144766975,0.378362675880409
"359","2001-12-25",0.43776457140869,0.504624714925114,0.443295144766975,0.378362675880409
"360","2001-12-26",0.439526766025701,0.504859742203399,0.443295144766975,0.378362675880409
"361","2001-12-27",0.439582385293301,0.504859742203399,0.443295144766975,0.378362675880409
"362","2001-12-28",0.446239075459064,0.509839121906964,0.471504563224675,0.403689590900686
"363","2001-12-29",0.485852659763675,0.56159484043872,0.546674104739721,0.479769591935243
"364","2001-12-30",0.498081189034101,0.576438760034008,0.578481022793994,0.512849171154813
"365","2001-12-31",0.527584181723606,0.615772452491984,0.596352943795733,0.529815404843331
"366","2002-01-01",0.527686609285719,0.615772452491984,0.596326374374785,0.529360729275066
"367","2002-01-02",0.519676884065582,0.608781781656934,0.599905275376693,0.53442635001798
"368","2002-01-03",0.532159830183841,0.630147360551164,0.618232861947719,0.553309353258991
"369","2002-01-04",0.495721500304757,0.589830099793972,0.598411409683802,0.539615594967692
"370","2002-01-05",0.48306453746807,0.574878401417222,0.581882572911062,0.522715333812608
"371","2002-01-06",0.489992165056199,0.58052948630074,0.581882572911062,0.522715333812608
"372","2002-01-07",0.48598482435995,0.576339325416271,0.580875591857074,0.522249959995676
"373","2002-01-08",0.485266730053517,0.575672835338644,0.580875591857074,0.522249959995676
"374","2002-01-09",0.476087898842156,0.566516854016667,0.566547367374487,0.510653058442731
"375","2002-01-10",0.456360130104706,0.545549013593378,0.521217278292396,0.463442875778035
"376","2002-01-11",0.423305764576105,0.506805670719028,0.509001987010822,0.452793957926245
"377","2002-01-12",0.357531299810315,0.428288828423636,0.481605592834183,0.426610588665614
"378","2002-01-13",0.319571975702424,0.386126116789016,0.448593087304319,0.394196083904722
"379","2002-01-14",0.297840811959761,0.370007973858047,0.436963651754684,0.384499904531272
"380","2002-01-15",0.215573306950379,0.278725951755639,0.374959258320159,0.323228062690628
"381","2002-01-16",0.177382694799006,0.235994098620202,0.314143182237603,0.26267954132917
"382","2002-01-17",0.160924347761933,0.220037623861431,0.314143182237603,0.26267954132917
"383","2002-01-18",0.145911550996626,0.210894854132017,0.298879714137589,0.245174829124511
"384","2002-01-19",0.0987265873828608,0.157370520563812,0.240766412401132,0.178434993521717
"385","2002-01-20",0.0911821916787779,0.150090933059745,0.240715930501327,0.178414785718683
"386","2002-01-21",0.0910643449137658,0.150090933059745,0.240715930501327,0.178414785718683
"387","2002-01-22",0.101018541756611,0.159893587070498,0.24366845740435,0.181280727666628
"388","2002-01-23",0.100992108837356,0.159893587070498,0.243669121639874,0.181341351075731
"389","2002-01-24",0.100990456779903,0.159893587070498,0.243669121639874,0.181341351075731
"390","2002-01-25",0.10093043202576,0.159893587070498,0.243669121639874,0.181341351075731
"391","2002-01-26",0.112250880382608,0.170774724242854,0.244301473858474,0.181960066456861
"392","2002-01-27",0.144178542727958,0.209104683339275,0.270639740845799,0.211646517808158
"393","2002-01-28",0.152392021700686,0.219136454179007,0.297551907325635,0.242552569507274
"394","2002-01-29",0.116215267585068,0.175531592913721,0.262455694957804,0.215387338758047
"395","2002-01-30",0.100530634122027,0.162887403480732,0.235272520384285,0.193297832653254
"396","2002-01-31",0.100450233992624,0.162775800290896,0.235272520384285,0.193297832653254
"397","2002-02-01",0.0828525179984898,0.150897535553267,0.218954246272573,0.175385398305025
"398","2002-02-02",0.0303771157329647,0.0983334761605435,0.147095254607844,0.097311362588728
"399","2002-02-03",-0.0503358032127234,-0.00399830475618533,0.0841682380308436,0.0319088080690682
"400","2002-02-04",-0.0717128759745322,-0.0339128270613217,0.0389623609916931,-0.01461133755673
"401","2002-02-05",-0.0809781648592897,-0.0401699068354484,0.0352001309852322,-0.0191889992910873
"402","2002-02-06",-0.113810604003312,-0.072084942393924,-0.00381839215028319,-0.0670648507616077
"403","2002-02-07",-0.170798876545843,-0.138635906232567,-0.0661329835743942,-0.139724383959082
"404","2002-02-08",-0.183590206722078,-0.151181704068287,-0.114197730307722,-0.196713954597955
"405","2002-02-09",-0.200482494183592,-0.171206306317031,-0.131280539507257,-0.21747687786828
"406","2002-02-10",-0.207269696888177,-0.17321412071363,-0.138555246963254,-0.225564753859079
"407","2002-02-11",-0.226931934013307,-0.193720250744071,-0.147482572402314,-0.234030040288898
"408","2002-02-12",-0.234710921875777,-0.199559774658405,-0.15211428670935,-0.239183624409725
"409","2002-02-13",-0.252747534466712,-0.219975857255301,-0.163960927275248,-0.254469638710677
"410","2002-02-14",-0.288197933988632,-0.255507044768585,-0.207006710391198,-0.306428060741222
"411","2002-02-15",-0.313946901458083,-0.282771599743697,-0.276354891776191,-0.379486400875041
"412","2002-02-16",-0.317615019690558,-0.284469637061964,-0.275507991483425,-0.379908981697312
"413","2002-02-17",-0.296019324659076,-0.25736779327951,-0.288073999121529,-0.391337088660207
"414","2002-02-18",-0.288548720854582,-0.249096640985988,-0.278907548893921,-0.38185487426006
"415","2002-02-19",-0.297534261343889,-0.256295568240702,-0.288936176831343,-0.39368951467223
"416","2002-02-20",-0.297622921760557,-0.257095912611434,-0.335452590558832,-0.440255425028429
"417","2002-02-21",-0.323383453632183,-0.27668905206084,-0.365045611612483,-0.46238594108644
"418","2002-02-22",-0.361655016598775,-0.318981445906704,-0.440331394344182,-0.536385727102788
"419","2002-02-23",-0.380193854655558,-0.333286123921191,-0.492902979106083,-0.591535198971266
"420","2002-02-24",-0.40700950055412,-0.361552673890415,-0.561946940621201,-0.656190659125817
"421","2002-02-25",-0.409302005613689,-0.362530679413814,-0.563521843047987,-0.658156759491599
"422","2002-02-26",-0.40990941207074,-0.363035501319245,-0.564858949157276,-0.659711571630924
"423","2002-02-27",-0.410636317350257,-0.36305636172856,-0.564918730354411,-0.660519883752285
"424","2002-02-28",-0.410636317350257,-0.36305636172856,-0.564939321655647,-0.660949002393185
"425","2002-03-01",-0.410636317350257,-0.36305636172856,-0.564939321655647,-0.660949002393185
"426","2002-03-02",-0.410636317350257,-0.36305636172856,-0.564939321655647,-0.660949002393185
"427","2002-03-03",-0.413516954863254,-0.366494157183723,-0.564939321655647,-0.660949002393185
"428","2002-03-04",-0.413435453362217,-0.366494157183723,-0.564939321655647,-0.660949002393185
"429","2002-03-05",-0.417007752262391,-0.369915959658412,-0.57468564949548,-0.667597369591383
"430","2002-03-06",-0.407886192376082,-0.369696925360602,-0.601023916482805,-0.693189363439694
"431","2002-03-07",-0.354340807566539,-0.309359582110015,-0.554470305565987,-0.640959919109633
"432","2002-03-08",-0.335638966507683,-0.292079862053676,-0.542409116925922,-0.625319673908436
"433","2002-03-09",-0.335623547304785,-0.292079862053676,-0.542409116925922,-0.625319673908436
"434","2002-03-10",-0.327008618370867,-0.281741095523518,-0.542409116925922,-0.625319673908436
"435","2002-03-11",-0.319417965058088,-0.274653076111663,-0.542409116925922,-0.625319673908436
"436","2002-03-12",-0.319174561926614,-0.274645079621426,-0.542409116925922,-0.625319673908436
"437","2002-03-13",-0.322910965200498,-0.278877656671502,-0.542253685813367,-0.624656976838349
"438","2002-03-14",-0.32302881196551,-0.281239750352974,-0.545308504987047,-0.627913999209717
"439","2002-03-15",-0.322306312172534,-0.281202201616207,-0.541611370061912,-0.621882564351205
"440","2002-03-16",-0.314287775979313,-0.272047610988182,-0.524018427980143,-0.602579357676515
"441","2002-03-17",-0.302829656168011,-0.262503626052938,-0.510905754505998,-0.589552456885338
"442","2002-03-18",-0.294332573999106,-0.252828220539008,-0.489751181545937,-0.571969290857133
"443","2002-03-19",-0.294100184583988,-0.252828220539008,-0.489751181545937,-0.571969290857133
"444","2002-03-20",-0.294100184583988,-0.252828220539008,-0.489751181545937,-0.571969290857133
"445","2002-03-21",-0.294343587715463,-0.252828220539008,-0.489751181545937,-0.571969290857133
"446","2002-03-22",-0.301587859648835,-0.259011245860067,-0.487485474174461,-0.57021180634032
"447","2002-03-23",-0.27397647274353,-0.223649723009215,-0.457109319438323,-0.539103676610864
"448","2002-03-24",-0.323912112017287,-0.271493767120862,-0.46383536835171,-0.54493481648048
"449","2002-03-25",-0.386607141689847,-0.343831408503571,-0.545873105182224,-0.624962471272451
"450","2002-03-26",-0.391752199285703,-0.346242524146933,-0.592685103717777,-0.667997959569173
"451","2002-03-27",-0.405925750864659,-0.357588500773531,-0.615200031030456,-0.689283313982642
"452","2002-03-28",-0.425297776563798,-0.377980941573204,-0.672771980815069,-0.743875882573391
"453","2002-03-29",-0.43421888681242,-0.387266952779915,-0.697722659793301,-0.767680080200339
"454","2002-03-30",-0.436913943204813,-0.389401667999849,-0.699027218361926,-0.769308591386023
"455","2002-03-31",-0.446863183875298,-0.402264196383671,-0.718038967522403,-0.781504594864213
"456","2002-04-01",-0.456699533953132,-0.413642506644707,-0.772370776422211,-0.833186051123764
"457","2002-04-02",-0.459980520055682,-0.416723936774066,-0.783316049382394,-0.842640331207952
"458","2002-04-03",-0.484904560170044,-0.449487295644694,-0.800713041984659,-0.857529321614001
"459","2002-04-04",-0.495191921932669,-0.461626315498763,-0.819096424339678,-0.873944001149121
"460","2002-04-05",-0.505061313159571,-0.471077123939066,-0.820561727905048,-0.875650966158349
"461","2002-04-06",-0.519036617844111,-0.484829348780184,-0.835048040442286,-0.890651693828232
"462","2002-04-07",-0.53194304135627,-0.500930455710208,-0.84943405341544,-0.906987919539807
"463","2002-04-08",-0.533923858242956,-0.502266912600343,-0.850636983948932,-0.908015545758803
"464","2002-04-09",-0.535381523602716,-0.503108630116216,-0.850636983948932,-0.908015545758803
"465","2002-04-10",-0.534863878933968,-0.502464043468373,-0.850636983948932,-0.908015545758803
"466","2002-04-11",-0.545200251734379,-0.512289991602862,-0.858578583870764,-0.915459743788253
"467","2002-04-12",-0.561611239791122,-0.52983359583704,-0.886998564989488,-0.943738781092945
"468","2002-04-13",-0.587502284201569,-0.560569670595709,-0.901879433427829,-0.959115136160402
"469","2002-04-14",-0.606471207882067,-0.584220507330434,-0.923468416420416,-0.981416229849906
"470","2002-04-15",-0.606022398940547,-0.585488124869828,-0.925975905522532,-0.982820672160772
"471","2002-04-16",-0.608683863498053,-0.587740006055415,-0.925289750226509,-0.983829279271029
"472","2002-04-17",-0.586540786763662,-0.566179034660597,-0.911825031924782,-0.967931681754723
"473","2002-04-18",-0.576288668893378,-0.557952732247104,-0.91088513865869,-0.96601194046649
"474","2002-04-19",-0.572555569734402,-0.554781254684199,-0.910003698118688,-0.964369164949253
"475","2002-04-20",-0.572370539299616,-0.554781254684199,-0.909440426394557,-0.963210782357684
"476","2002-04-21",-0.572301152886571,-0.554781254684199,-0.909440426394557,-0.963210782357684
"477","2002-04-22",-0.572296747400028,-0.554781254684199,-0.909440426394557,-0.963210782357684
"478","2002-04-23",-0.575546895096779,-0.558111271357901,-0.912859246635245,-0.967531686124079
"479","2002-04-24",-0.58891424263845,-0.573986738193829,-0.919464404683312,-0.974457613440421
"480","2002-04-25",-0.58919674446299,-0.573988128887783,-0.920660692861568,-0.97510426313751
"481","2002-04-26",-0.583741100065885,-0.569631084728792,-0.906319183668505,-0.963233961896458
"482","2002-04-27",-0.576410370459116,-0.563802338692605,-0.894783405327718,-0.953479536502498
"483","2002-04-28",-0.572767583774262,-0.561937418099816,-0.893743212497542,-0.952614167054923
"484","2002-04-29",-0.565947339920607,-0.558060511028566,-0.892483821944531,-0.950731869637017
"485","2002-04-30",-0.551921372140828,-0.544358698843291,-0.888143042796892,-0.945490916485425
"486","2002-05-01",-0.552149906755221,-0.544665694533715,-0.888143042796892,-0.945490916485425
"487","2002-05-02",-0.571753771183662,-0.568746951047312,-0.891333366017413,-0.948118525226998
"488","2002-05-03",-0.591301465658686,-0.592934943321905,-0.919130294214872,-0.969503135614193
"489","2002-05-04",-0.608933324173526,-0.61140787879108,-0.942166646413686,-0.988736209325412
"490","2002-05-05",-0.621886555980199,-0.625672574354379,-0.979854705795151,-1.02156259665991
"491","2002-05-06",-0.636738001800884,-0.638685993032248,-1.01436373396,-1.04964431071144
"492","2002-05-07",-0.642103333723868,-0.642921699143722,-1.02156803245048,-1.0599366202744
"493","2002-05-08",-0.647078780087837,-0.646512818607353,-1.03157739755771,-1.07261463928966
"494","2002-05-09",-0.652635750675421,-0.6498657817313,-1.0398059472258,-1.0802020749818
"495","2002-05-10",-0.655744372116994,-0.653631085612714,-1.04002913036177,-1.0807536291352
"496","2002-05-11",-0.657503262619099,-0.654846204455331,-1.0438099589629,-1.08398866066209
"497","2002-05-12",-0.67602502941553,-0.679862007306254,-1.06527672261912,-1.10389988446924
"498","2002-05-13",-0.691681027216044,-0.699604994029242,-1.10484390429724,-1.14124984794762
"499","2002-05-14",-0.696092020616751,-0.702917627028514,-1.11037765044552,-1.14823283259018
"500","2002-05-15",-0.696965959009626,-0.702982294297391,-1.11037765044552,-1.14823283259018
"501","2002-05-16",-0.702685932599283,-0.706551510331241,-1.11118071119372,-1.14962835969382
"502","2002-05-17",-0.713653391346912,-0.715807621617935,-1.11118071119372,-1.14971691741888
"503","2002-05-18",-0.713690287296705,-0.715807621617935,-1.11118071119372,-1.14971691741888
"504","2002-05-19",-0.713690287296705,-0.715807621617935,-1.11118071119372,-1.14971691741888
"505","2002-05-20",-0.688093859798789,-0.692115759411557,-1.08274013877376,-1.12245124200164
"506","2002-05-21",-0.647071070486386,-0.641229572274761,-1.0370779319298,-1.07553585552238
"507","2002-05-22",-0.641618730204188,-0.634932510049446,-1.0370779319298,-1.07553585552238
"508","2002-05-23",-0.641618730204188,-0.634932510049446,-1.0370779319298,-1.07553585552238
"509","2002-05-24",-0.641618730204188,-0.634932510049446,-1.0370779319298,-1.07553585552238
"510","2002-05-25",-0.659623953703508,-0.652557817553442,-1.04266215997788,-1.08154292214782
"511","2002-05-26",-0.670474667057758,-0.66010302760279,-1.05545666463615,-1.09598436915138
"512","2002-05-27",-0.674515048903076,-0.663896840710267,-1.05545865734272,-1.09603310561752
"513","2002-05-28",-0.683108501090099,-0.673457513972964,-1.06348062976293,-1.10408175469655
"514","2002-05-29",-0.71222601370713,-0.714060910011266,-1.07946745034829,-1.11823791506904
"515","2002-05-30",-0.713113168559632,-0.714069949521969,-1.07946745034829,-1.11823791506904
"516","2002-05-31",-0.713178700171952,-0.714069949521969,-1.07821669485709,-1.11736541345569
"517","2002-06-01",-0.712350468701956,-0.713601981006329,-1.07711472812321,-1.11640910889446
"518","2002-06-02",-0.712379104364483,-0.713601981006329,-1.07711472812321,-1.11640910889446
"519","2002-06-03",-0.71238240847939,-0.713601981006329,-1.10255893409558,-1.1485793369775
"520","2002-06-04",-0.71238240847939,-0.713601981006329,-1.10312087734866,-1.15009195046931
"521","2002-06-05",-0.712409392084463,-0.713601981006329,-1.10312087734866,-1.15009195046931
"522","2002-06-06",-0.716617733104214,-0.714404411417991,-1.10552408147355,-1.15284972123631
"523","2002-06-07",-0.74124109876205,-0.738495402789269,-1.13993413854536,-1.18124168449913
"524","2002-06-08",-0.748920412491498,-0.745450610928482,-1.13993413854536,-1.18124168449913
"525","2002-06-09",-0.750442508091941,-0.745553869954593,-1.14011481060782,-1.18228714113257
"526","2002-06-10",-0.758279317965284,-0.750386531445973,-1.14728124767345,-1.19376398456161
"527","2002-06-11",-0.771985337284911,-0.760929382313931,-1.1851340374648,-1.23621106918175
"528","2002-06-12",-0.778421202437729,-0.763745885244987,-1.19782425714585,-1.25114166388816
"529","2002-06-13",-0.782583836534602,-0.765112937402117,-1.20827533887637,-1.26702321403147
"530","2002-06-14",-0.782583836534602,-0.765112937402117,-1.20827533887637,-1.26702321403147
"531","2002-06-15",-0.782583836534602,-0.765112937402117,-1.20827533887637,-1.26702321403147
"532","2002-06-16",-0.782583836534602,-0.765112937402117,-1.20827533887637,-1.26702321403147
"533","2002-06-17",-0.782583836534602,-0.765112937402117,-1.20827533887637,-1.26702321403147
"534","2002-06-18",-0.782583836534602,-0.765112937402117,-1.20827533887637,-1.26702321403147
"535","2002-06-19",-0.782583836534602,-0.765112937402117,-1.20827533887637,-1.26702321403147
"536","2002-06-20",-0.782583836534602,-0.765112937402117,-1.20827533887637,-1.26702321403147
"537","2002-06-21",-0.782583836534602,-0.765112937402117,-1.20827533887637,-1.26698042103681
"538","2002-06-22",-0.782583836534602,-0.765112937402117,-1.20827533887637,-1.26698042103681
"539","2002-06-23",-0.782583836534602,-0.765112937402117,-1.20827533887637,-1.26698042103681
"540","2002-06-24",-0.782583836534602,-0.765112937402117,-1.20827533887637,-1.26698042103681
"541","2002-06-25",-0.782583836534602,-0.765112937402117,-1.20827533887637,-1.26698042103681
"542","2002-06-26",-0.782583836534602,-0.765112937402117,-1.20827533887637,-1.26698042103681
"543","2002-06-27",-0.782583836534602,-0.765112937402117,-1.20827533887637,-1.26698042103681
"544","2002-06-28",-0.782583836534602,-0.765112937402117,-1.20827533887637,-1.26698042103681
"545","2002-06-29",-0.782583836534602,-0.765112937402117,-1.20827533887637,-1.26698042103681
"546","2002-06-30",-0.782583836534602,-0.765112937402117,-1.20827533887637,-1.26698042103681
"547","2002-07-01",-0.782583836534602,-0.765112937402117,-1.20827533887637,-1.26698042103681
"548","2002-07-02",-0.782583836534602,-0.765112937402117,-1.20827533887637,-1.26698042103681
"549","2002-07-03",-0.782583836534602,-0.765112937402117,-1.20827533887637,-1.26698042103681
"550","2002-07-04",-0.782583836534602,-0.765112937402117,-1.20827533887637,-1.26698042103681
"551","2002-07-05",-0.782583836534602,-0.765112937402117,-1.20827533887637,-1.26698042103681
"552","2002-07-06",-0.782583836534602,-0.765112937402117,-1.20827533887637,-1.26698042103681
"553","2002-07-07",-0.782583836534602,-0.765112937402117,-1.20827533887637,-1.26698042103681
"554","2002-07-08",-0.782583836534602,-0.765112937402117,-1.20827533887637,-1.26698042103681
"555","2002-07-09",-0.782583836534602,-0.765112937402117,-1.20827533887637,-1.26698042103681
"556","2002-07-10",-0.782583836534602,-0.765112937402117,-1.20827533887637,-1.26698042103681
"557","2002-07-11",-0.782583836534602,-0.765112937402117,-1.20827268193427,-1.26696199627522
"558","2002-07-12",-0.782583836534602,-0.765112937402117,-1.20827268193427,-1.26696199627522
"559","2002-07-13",-0.782579981733877,-0.765112937402117,-1.20827268193427,-1.26696199627522
"560","2002-07-14",-0.782579981733877,-0.765112937402117,-1.20827268193427,-1.26696199627522
"561","2002-07-15",-0.782579981733877,-0.765112937402117,-1.20827268193427,-1.26696199627522
"562","2002-07-16",-0.782579981733877,-0.765112937402117,-1.20827268193427,-1.26696199627522
"563","2002-07-17",-0.782567315960067,-0.765112937402117,-1.20827268193427,-1.26696199627522
"564","2002-07-18",-0.782550795385533,-0.765112937402117,-1.20821821462133,-1.2668009281981
"565","2002-07-19",-0.782517203550647,-0.765112937402117,-1.20821821462133,-1.2668009281981
"566","2002-07-20",-0.782517203550647,-0.765112937402117,-1.20821821462133,-1.2668009281981
"567","2002-07-21",-0.782517203550647,-0.765112937402117,-1.20821821462133,-1.2668009281981
"568","2002-07-22",-0.782517203550647,-0.765112937402117,-1.20821821462133,-1.26682113600113
"569","2002-07-23",-0.782625688656757,-0.765112937402117,-1.20830257253284,-1.26774415712207
"570","2002-07-24",-0.78265267226183,-0.765112937402117,-1.20833976972217,-1.2680561893748
"571","2002-07-25",-0.782815124578086,-0.765112937402117,-1.20833976972217,-1.2680561893748
"572","2002-07-26",-0.782815124578086,-0.765112937402117,-1.20833976972217,-1.2680561893748
"573","2002-07-27",-0.782894974021669,-0.765112937402117,-1.20833976972217,-1.2680561893748
"574","2002-07-28",-0.782894974021669,-0.765112937402117,-1.20833976972217,-1.2680561893748
"575","2002-07-29",-0.782894974021669,-0.765112937402117,-1.20833976972217,-1.2680561893748
"576","2002-07-30",-0.782894974021669,-0.765112937402117,-1.20833976972217,-1.2680561893748
"577","2002-07-31",-0.782894974021669,-0.765112937402117,-1.20833976972217,-1.2680561893748
"578","2002-08-01",-0.782894974021669,-0.765112937402117,-1.20833976972217,-1.2680561893748
"579","2002-08-02",-0.782894974021669,-0.765112937402117,-1.20833976972217,-1.2680561893748
"580","2002-08-03",-0.782894974021669,-0.765112937402117,-1.20833976972217,-1.2680561893748
"581","2002-08-04",-0.782894974021669,-0.765112937402117,-1.20833976972217,-1.2680561893748
"582","2002-08-05",-0.782894974021669,-0.765112937402117,-1.20833976972217,-1.2680561893748
"583","2002-08-06",-0.782894974021669,-0.765112937402117,-1.20833976972217,-1.2680561893748
"584","2002-08-07",-0.782894974021669,-0.765112937402117,-1.20833976972217,-1.2680561893748
"585","2002-08-08",-0.782894974021669,-0.765112937402117,-1.20833976972217,-1.2680561893748
"586","2002-08-09",-0.782894974021669,-0.765112937402117,-1.20833976972217,-1.2680561893748
