"","Dates","LE_LL","LE_HL","HE_LL","HE_HL"
"5681",2016-07-21,-336.90646895946,-656.828075057911,-478.772038212574,-512.998232369972
"5682",2016-07-22,-336.90646895946,-656.828075057911,-478.772038212574,-512.998232369972
"5683",2016-07-23,-336.908596619034,-656.838499670167,-482.041415880514,-517.152367708318
"5684",2016-07-24,-336.908596619034,-656.838499670167,-482.041415880514,-517.225884834467
"5685",2016-07-25,-336.908596619034,-656.838499670166,-482.041415880514,-517.225884834467
"5686",2016-07-26,-336.908596619034,-656.838499670167,-482.041415880514,-517.225884834466
"5687",2016-07-27,-333.113991372312,-649.729340616661,-478.442958547032,-510.116725780961
"5688",2016-07-28,-333.113991372312,-649.729340616662,-478.442958547032,-510.116725780961
"5689",2016-07-29,-333.113991372312,-649.729340616662,-478.442958547032,-510.116725780961
"5690",2016-07-30,-333.113991372312,-649.729340616661,-478.442958547032,-510.116725780961
"5691",2016-07-31,-333.113991372312,-649.729340616661,-478.442958547032,-510.116725780961
"5692",2016-08-01,-333.113991372312,-649.729340616661,-478.442958547032,-510.116725780961
"5693",2016-08-02,-333.113991372312,-649.729340616662,-478.442958547031,-510.116725780961
"5694",2016-08-03,-333.113991372312,-649.729340616661,-478.442958547032,-510.116725780961
"5695",2016-08-04,-335.063207588699,-654.531592441142,-479.929368196432,-514.91897760544
"5696",2016-08-05,-335.06480333338,-654.626430986781,-480.40229562847,-515.795335166008
"5697",2016-08-06,-335.06480333338,-654.626430986781,-480.40229562847,-515.795335166008
"5698",2016-08-07,-335.06480333338,-654.626430986781,-480.40229562847,-515.795335166008
"5699",2016-08-08,-335.06480333338,-654.626430986781,-480.40229562847,-515.795335166008
"5700",2016-08-09,-335.06480333338,-654.626430986781,-480.40229562847,-515.795335166008
"5701",2016-08-10,-335.06480333338,-654.626430986781,-480.40229562847,-515.795335166008
"5702",2016-08-11,-335.06480333338,-654.626430986781,-480.40229562847,-515.795335166007
"5703",2016-08-12,-332.79151153507,-651.826631182314,-477.3293829181,-513.198960591282
"5704",2016-08-13,-332.79151153507,-651.826631182314,-477.3293829181,-514.178492755024
"5705",2016-08-14,-332.79151153507,-651.826631182314,-477.330506261169,-514.943739204482
"5706",2016-08-15,-332.85241579039,-652.75747277906,-477.359263843735,-515.273730850263
"5707",2016-08-16,-332.85241579039,-652.75747277906,-477.359263843735,-515.398626422526
"5708",2016-08-17,-332.85241579039,-652.761795179263,-477.359937849576,-515.596203699051
"5709",2016-08-18,-332.85241579039,-652.761795179263,-477.409140275997,-515.982586322275
"5710",2016-08-19,-332.85401153507,-652.76535480296,-477.419250363618,-516.139645637229
"5711",2016-08-20,-330.418798715409,-648.878408431224,-474.62477999848,-512.252699265493
"5712",2016-08-21,-330.418798715409,-648.878408431224,-474.62477999848,-512.252699265493
"5713",2016-08-22,-330.447788077111,-649.064780157641,-474.62477999848,-512.237243960564
"5714",2016-08-23,-330.451777438814,-649.221912117977,-474.624779998479,-512.237243960564
"5715",2016-08-24,-330.451777438814,-649.221912117977,-474.624779998479,-512.237243960564
"5716",2016-08-25,-330.451777438814,-649.221912117977,-474.62477999848,-512.237243960564
"5717",2016-08-26,-330.451777438814,-649.221912117977,-474.62477999848,-512.237243960564
"5718",2016-08-27,-330.451777438814,-649.221912117977,-474.62477999848,-512.237243960564
"5719",2016-08-28,-330.538222482789,-651.245145642587,-474.198584205254,-514.260477485172
"5720",2016-08-29,-330.538222482789,-651.245145642587,-474.198584205254,-514.260477485172
"5721",2016-08-30,-330.538222482789,-651.245145642587,-474.198584205253,-514.260477485172
"5722",2016-08-31,-330.538222482789,-651.245145642587,-474.198584205253,-514.260477485172
"5723",2016-09-01,-330.538222482789,-651.245145642587,-474.198584205253,-514.260477485172
"5724",2016-09-02,-330.538222482789,-651.245145642587,-474.198584205253,-514.260477485172
"5725",2016-09-03,-330.538222482789,-651.245145642587,-474.198584205253,-514.260477485172
"5726",2016-09-04,-330.53822248279,-651.245145642587,-474.198584205253,-514.260477485172
"5727",2016-09-05,-327.473351058064,-647.170474491636,-470.386146034611,-510.266424546416
"5728",2016-09-06,-327.473351058064,-647.170474491636,-472.675294540565,-512.962748690109
"5729",2016-09-07,-327.473351058064,-647.170474491636,-472.675294540565,-512.962748690109
"5730",2016-09-08,-327.473351058064,-647.170474491636,-472.675294540564,-512.962748690109
"5731",2016-09-09,-327.532393611256,-647.245226589272,-472.675294540564,-512.962748690109
"5732",2016-09-10,-327.532393611256,-647.245226589272,-472.675294540564,-512.962748690109
"5733",2016-09-11,-327.532393611256,-647.245226589272,-472.675294540564,-512.962748690109
"5734",2016-09-12,-327.532393611256,-647.245226589272,-472.675294540564,-512.962748690109
"5735",2016-09-13,-326.445369878726,-645.905180016652,-470.977491086121,-511.165308633779
"5736",2016-09-14,-326.445369878727,-645.905180016652,-470.973222382459,-511.072159093262
"5737",2016-09-15,-326.445369878727,-645.905180016652,-470.973222382458,-511.072159093262
"5738",2016-09-16,-326.445369878727,-645.905180016652,-470.973222382458,-511.072159093262
"5739",2016-09-17,-326.445369878727,-645.905180016652,-470.973222382458,-511.072159093262
"5740",2016-09-18,-326.445369878727,-645.905180016652,-470.973222382458,-511.072159093262
"5741",2016-09-19,-326.445369878727,-645.905180016652,-470.973222382458,-511.014097272042
"5742",2016-09-20,-326.445369878727,-645.905180016652,-470.973222382458,-511.014097272042
"5743",2016-09-21,-324.446381137925,-641.713386682544,-468.21917840703,-506.242521147623
"5744",2016-09-22,-324.245051350691,-641.232837483459,-468.098756030036,-505.970173612118
"5745",2016-09-23,-324.245051350691,-641.232837483459,-468.098756030036,-505.970173612118
"5746",2016-09-24,-324.245051350691,-641.232837483459,-468.098756030036,-505.970173612118
"5747",2016-09-25,-324.245051350691,-641.232837483459,-468.098756030036,-505.970173612118
"5748",2016-09-26,-324.245051350691,-641.232837483459,-468.098756030036,-505.970173612118
"5749",2016-09-27,-324.245051350691,-641.232837483459,-468.098756030036,-505.970173612118
"5750",2016-09-28,-324.245051350691,-641.232837483459,-468.098756030036,-505.970173612118
"5751",2016-09-29,-324.551280976061,-644.423625462304,-467.635819031164,-509.160961590963
"5752",2016-09-30,-324.551280976061,-644.423625462304,-467.635819031164,-509.160961590963
"5753",2016-10-01,-324.551280976061,-644.423625462304,-467.635819031164,-509.160961590963
"5754",2016-10-02,-324.551280976061,-644.423625462304,-467.635819031164,-508.822198015357
"5755",2016-10-03,-324.551280976061,-644.423625462304,-465.615374187309,-505.806742710428
"5756",2016-10-04,-324.551280976061,-644.423625462304,-465.523035387039,-505.441245634405
"5757",2016-10-05,-324.551280976061,-644.423625462304,-465.523035387039,-505.441245634404
"5758",2016-10-06,-324.551280976061,-644.423625462304,-465.523035387039,-505.441245634405
"5759",2016-10-07,-321.093147085247,-639.858984509452,-461.633521325637,-500.876604681553
"5760",2016-10-08,-321.093147085247,-639.858984509452,-461.633521325638,-500.876604681552
"5761",2016-10-09,-321.093147085247,-639.858984509452,-461.633521325638,-500.876604681552
"5762",2016-10-10,-321.093147085247,-639.858984509452,-461.633521325638,-500.876604681552
"5763",2016-10-11,-321.146870489502,-640.196894501824,-461.633521325638,-500.895819384978
"5764",2016-10-12,-330.492349212907,-650.296818224174,-462.812582210832,-502.507765917977
"5765",2016-10-13,-332.0553811278,-652.153416240955,-463.777983244308,-503.24878513268
"5766",2016-10-14,-332.0553811278,-652.153416240955,-461.031634109282,-499.591308106782
"5767",2016-10-15,-330.585744206829,-650.043898529853,-435.120144122436,-468.427124746049
"5768",2016-10-16,-325.473510164275,-643.153484087952,-395.469728485501,-418.198219148723
"5769",2016-10-17,-317.517393142999,-635.073646813606,-329.533534371818,-350.362797260669
"5770",2016-10-18,-317.517393142999,-635.073646813606,-329.533534371818,-350.362797260669
"5771",2016-10-19,-317.46233995151,-634.948551466543,-329.533534371819,-350.289280134521
"5772",2016-10-20,-317.40728676002,-634.82345611948,-329.533534371819,-350.28928013452
"5773",2016-10-21,-317.40728676002,-634.82345611948,-329.533534371819,-350.28928013452
"5774",2016-10-22,-320.591329313212,-638.714379079053,-338.319649851486,-364.93547896493
"5775",2016-10-23,-332.249051155276,-652.923581543056,-360.005929306762,-391.782834783333
"5776",2016-10-24,-328.413146899957,-645.834336691797,-361.033114209031,-393.528866529366
"5777",2016-10-25,-328.413146899957,-645.834336691797,-361.117814276432,-395.156268367294
"5778",2016-10-26,-328.413146899957,-645.834336691797,-360.219589158481,-392.03137279503
"5779",2016-10-27,-328.413146899957,-645.834336691797,-360.206783047494,-390.017170622933
"5780",2016-10-28,-317.621657538255,-634.510665194212,-325.450323824848,-351.084004373977
"5781",2016-10-29,-310.019795836127,-624.568890467541,-309.66712903716,-334.004221583668
"5782",2016-10-30,-300.949051155276,-613.307512384652,-299.883484912244,-318.429033613743
"5783",2016-10-31,-286.142645311853,-594.488408777957,-275.102084161864,-290.114070793797
"5784",2016-11-01,-285.440517652279,-593.589349535648,-276.591637071323,-289.148323091207
"5785",2016-11-02,-284.321634673555,-591.802926957464,-277.903926444497,-289.888924594966
"5786",2016-11-03,-284.235996375683,-591.570280122986,-277.903926444497,-289.888924594966
"5787",2016-11-04,-284.235996375683,-591.570280122986,-277.903926444497,-289.888924594966
"5788",2016-11-05,-284.235996375683,-591.570280122986,-277.903926444497,-289.888924594966
"5789",2016-11-06,-284.235996375683,-591.570280122986,-277.903926444497,-289.888924594967
"5790",2016-11-07,-284.235996375683,-591.570280122986,-277.903926444497,-289.888924594967
"5791",2016-11-08,-282.728768574054,-592.413724096018,-276.855469171081,-292.333872327397
"5792",2016-11-09,-287.285949425118,-598.149294907104,-286.156300444952,-302.632117941432
"5793",2016-11-10,-292.633555808097,-603.746040394009,-298.455334369912,-315.315075334916
"5794",2016-11-11,-295.122651552777,-606.259643241708,-299.128666205455,-317.374390288967
"5795",2016-11-12,-295.122651552778,-606.259643241708,-299.128666205455,-317.374390288967
"5796",2016-11-13,-295.122651552778,-606.259643241708,-299.128666205455,-317.374390288967
"5797",2016-11-14,-295.122651552778,-606.259643241708,-299.128666205455,-317.374390288967
"5798",2016-11-15,-295.122651552778,-606.259643241709,-299.08395715131,-317.246570740095
"5799",2016-11-16,-298.506685057477,-612.364547583371,-293.652459732485,-314.195632576945
"5800",2016-11-17,-307.244982929817,-621.95264826987,-311.531588018263,-334.95127167469
"5801",2016-11-18,-318.535940376626,-635.062233827968,-350.962053082294,-375.348097071517
"5802",2016-11-19,-319.067855270243,-635.653639879329,-357.589777189236,-381.911589135009
"5803",2016-11-20,-319.055089312796,-635.596685900178,-338.097078919185,-365.758706929495
"5804",2016-11-21,-312.729025483009,-629.201059152149,-333.335002981193,-361.966309268677
"5805",2016-11-22,-310.544982929818,-627.055114580575,-338.310738770904,-367.609166411534
"5806",2016-11-23,-309.482482929818,-626.150461643885,-327.502830435698,-355.526459644617
"5807",2016-11-24,-309.119883770537,-626.651618186707,-326.72315306297,-355.354084532213
"5808",2016-11-25,-309.119883770537,-626.651618186707,-326.72315306297,-355.354084532213
"5809",2016-11-26,-309.119883770537,-626.651618186707,-326.72315306297,-354.692012685931
"5810",2016-11-27,-280.272011430112,-596.963085260187,-289.796395031067,-317.270960054352
"5811",2016-11-28,-266.075734834367,-582.240227390876,-287.22933144985,-312.453499736892
"5812",2016-11-29,-273.527330579048,-591.474145519531,-312.275613184293,-338.354919954102
"5813",2016-11-30,-281.90552206841,-599.895960927617,-349.511739897394,-386.263858968307
"5814",2016-12-01,-299.116160366282,-618.834176030591,-394.750113296631,-434.020751198887
"5815",2016-12-02,-313.338138170385,-633.909328965789,-439.105415618851,-485.144213312831
"5816",2016-12-03,-344.940797744851,-668.49056466373,-473.232353385648,-516.631681984514
"5817",2016-12-04,-344.955691361873,-668.49056466373,-473.746619842623,-517.55148148326
"5818",2016-12-05,-344.955691361873,-668.49056466373,-488.727523010453,-536.815892510831
"5819",2016-12-06,-345.949308383149,-669.536331254119,-500.150798678843,-550.302108049679
"5820",2016-12-07,-346.397712638469,-670.031881724498,-500.150798678843,-550.022241717181
"5821",2016-12-08,-339.029095617192,-661.993997158009,-491.140688591222,-537.82299359688
"5822",2016-12-09,-330.130425404426,-652.887971223608,-482.916019977427,-526.341790589361
"5823",2016-12-10,-329.339201314697,-650.737321895454,-455.973407974177,-492.749802406825
"5824",2016-12-11,-321.197977910442,-641.714184341424,-408.850514242431,-437.942367152021
"5825",2016-12-12,-321.123243867889,-641.295165780529,-418.364556030794,-450.336686283183
"5826",2016-12-13,-334.007020463633,-654.601547677301,-426.584281935086,-459.336268572239
"5827",2016-12-14,-336.123509825335,-657.921151033518,-425.001491550903,-455.60193273264
"5828",2016-12-15,-335.726701314696,-659.404497079793,-416.895672633806,-433.854647853776
"5829",2016-12-16,-268.490265144483,-593.945305622889,-339.504973914417,-347.903937745172
"5830",2016-12-17,-263.096914080654,-586.877927031484,-351.744021319495,-362.805357962383
"5831",2016-12-18,-276.198200230926,-601.495316472784,-373.591251951511,-386.551620310588
"5832",2016-12-19,-276.35697682667,-601.748812531772,-373.593049300421,-386.808512541165
"5833",2016-12-20,-276.35697682667,-601.683722269885,-373.593049300421,-386.808512541165
"5834",2016-12-21,-276.35697682667,-601.683722269885,-373.593049300421,-387.218286977255
"5835",2016-12-22,-281.956710869223,-607.072229770521,-392.05833799959,-412.919205941333
"5836",2016-12-23,-299.888093847946,-627.16935664568,-416.866695672024,-441.325638689873
"5837",2016-12-24,-291.14022150752,-620.052143322517,-433.459820812442,-451.46431872329
"5838",2016-12-25,-292.264423635179,-619.581001700345,-434.101699042053,-456.514861747518
"5839",2016-12-26,-309.202870512964,-639.143294567287,-461.398120109278,-484.176551657793
"5840",2016-12-27,-317.586115193815,-647.482730112672,-471.27275502278,-493.705373712931
"5841",2016-12-28,-317.614572640624,-647.492391948421,-471.288706494359,-493.705373712931
"5842",2016-12-29,-317.614572640624,-647.492391948421,-471.30173727396,-493.873711223374
"5843",2016-12-30,-319.173349236368,-649.74410819556,-471.317688745539,-494.078389585947
"5844",2016-12-31,-319.173349236368,-649.74410819556,-471.317688745539,-494.078389585947
"5845",2017-01-01,-312.730440607115,-642.043442133989,-470.211965633288,-493.767465996497
"5846",2017-01-02,-312.550653373072,-641.792488663356,-464.364964959282,-483.356020716631
"5847",2017-01-03,-310.445334224136,-639.921652151788,-448.154899805384,-458.340983122646
"5848",2017-01-04,-276.562887415626,-597.114888866763,-402.286555613068,-399.865210357399
"5849",2017-01-05,-220.674589543285,-532.06708820569,-359.282960915247,-350.245745027407
"5850",2017-01-06,-208.885759756051,-512.465003283239,-367.508977540725,-356.745745027408
"5851",2017-01-07,-189.307302309242,-486.953180247389,-359.003473159687,-341.856020716631
"5852",2017-01-08,-134.745866139029,-422.552722581485,-302.024592009383,-266.757023222897
"5853",2017-01-09,-92.9896655177688,-373.197877857119,-234.59797275531,-188.096414087502
"5854",2017-01-10,-85.2348782837261,-363.561976509547,-186.99406352143,-131.118970478481
"5855",2017-01-11,-55.5947187092579,-329.032101096376,-113.539558915724,-50.2050189329502
"5856",2017-01-12,-34.4199846667049,-306.334160592944,-86.0879750019962,-14.26934641833
"5857",2017-01-13,-19.0194527518112,-289.357043888138,-75.9082401109603,-0.797750762523798
"5858",2017-01-14,-18.8383357305348,-288.867595629811,-75.9082401109604,-0.797750762523628
"5859",2017-01-15,-18.8383357305347,-288.818269415725,-75.9082401109602,-0.797750762523586
"5860",2017-01-16,-18.8383357305349,-288.818269415725,-75.9082401109601,-0.797750762523203
"5861",2017-01-17,-19.9021895239329,-287.942175360829,-76.9040733840141,0.118861253944109
"5862",2017-01-18,-19.9021895239331,-287.942175360829,-73.5601057362941,7.53030653381003
"5863",2017-01-19,13.5488743058542,-250.088374191238,-37.6459291467641,51.2404151386555
"5864",2017-01-20,34.0650977101093,-227.160837959354,-6.48169639008023,86.9325621729078
"5865",2017-01-21,71.9680232420243,-185.465694303112,26.332727334926,123.669404278171
"5866",2017-01-22,90.3664274973436,-161.540446400747,44.1323229314211,151.029471111922
"5867",2017-01-23,138.313501965429,-106.044641671533,77.3870971394643,185.640164512089
"5868",2017-01-24,145.685310476067,-95.589518355998,80.8613725831847,188.820197928965
"5869",2017-01-25,142.450209711865,-100.260402306643,73.9988731973792,182.214930919222
"5870",2017-01-26,137.597816094844,-105.035891754902,72.2576914404707,179.388280960993
"5871",2017-01-27,133.210582052291,-110.737391882031,70.2347752418637,176.243335263416
"5872",2017-01-28,132.033454392716,-112.216669786939,70.2343259046361,176.231221646039
"5873",2017-01-29,132.033454392716,-112.167343572853,70.234325904636,176.231221646039
"5874",2017-01-30,132.033454392716,-112.14268046581,70.2343259046359,176.23122164604
"5875",2017-01-31,132.033454392716,-112.118017358767,70.2343259046361,176.231221646039
"5876",2017-02-01,132.033454392716,-112.082421121797,70.2343259046358,176.231221646039
"5877",2017-02-02,132.662931661075,-109.592751180406,71.0151606557819,182.278644665779
"5878",2017-02-03,146.063995490862,-97.1668676309525,90.6473781350003,205.870541073465
"5879",2017-02-04,161.306016767458,-78.7585279411483,115.84036847425,236.891426620666
"5880",2017-02-05,161.320112512139,-78.4737580453944,120.506960251379,244.75901225141
"5881",2017-02-06,189.695378469586,-48.2210247629128,149.365194356075,280.944893621502
"5882",2017-02-07,225.534474214267,-6.0364328483438,209.667822978856,352.612395710057
"5883",2017-02-08,252.465325278097,27.0177242836165,260.779483279912,414.890591198779
"5884",2017-02-09,253.26426144831,28.2526594476134,287.039200197459,451.243974657425
"5885",2017-02-10,269.917655290986,48.6759855078623,356.3461575314,527.222111658069
"5886",2017-02-11,294.122974439923,72.5191078063622,376.57172481965,550.442663036515
"5887",2017-02-12,294.139197844178,72.7754007125407,376.57172481965,550.442663036514
"5888",2017-02-13,294.139197844178,72.8740531407125,376.57172481965,550.442663036514
"5889",2017-02-14,294.139197844178,72.8740531407126,376.57172481965,550.442663036514
"5890",2017-02-15,294.139197844178,72.8987162477555,376.57172481965,550.442663036514
"5891",2017-02-16,294.139197844178,72.8987162477556,382.736406913561,557.489028951302
"5892",2017-02-17,309.260208482476,92.7248032042773,391.442315698104,567.776831791736
"5893",2017-02-18,335.411913322051,127.489623865605,407.775646282084,588.478087744191
"5894",2017-02-19,338.485849492264,131.437755063164,411.301370838363,594.300560592979
"5895",2017-02-20,343.060051619924,140.199514534306,435.29530478579,629.039908963906
"5896",2017-02-21,355.549147364605,154.538695820856,500.369445428343,699.575414394148
"5897",2017-02-22,363.262977151839,163.208159334713,520.91988353214,725.953442798493
"5898",2017-02-23,363.262977151839,163.490895159782,524.412581802191,731.779257334834
"5899",2017-02-24,363.554200556094,164.253925925102,524.58894666402,733.686107794316
"5900",2017-02-25,363.554200556094,164.253925925102,524.58894666402,733.697803700749
"5901",2017-02-26,363.298069312911,166.194708603649,524.808872091969,735.794392561419
"5902",2017-02-27,365.095675695889,168.111820223278,531.329878607359,747.146940598178
"5903",2017-02-28,365.993016121421,169.115379846975,531.333023967953,747.146940598178
"5904",2017-03-01,365.993016121421,169.140042954018,531.333023967953,747.166573012547
"5905",2017-03-02,365.993016121421,169.23869538219,531.333023967953,747.226723388487
"5906",2017-03-03,365.993016121421,169.260307383207,527.380653714077,740.377934750224
"5907",2017-03-04,364.979718249081,168.43167783833,526.512309521761,737.1908002473
"5908",2017-03-05,374.028388461847,178.049018290911,552.431653489408,771.96565404847
"5909",2017-03-06,385.211469972913,190.936012725125,547.419694333603,770.045576454788
"5910",2017-03-07,381.431416781424,187.018901105496,541.5580901997,762.799544708756
"5911",2017-03-08,372.609342313339,178.934487172112,538.519671866741,759.022184641922
"5912",2017-03-09,366.455618909084,173.348929073968,537.977546501655,757.456186312766
"5913",2017-03-10,366.431150823977,173.366727192452,537.977546501655,757.456186312766
"5914",2017-03-11,366.431150823977,173.366727192452,537.975524484131,757.421516304411
"5915",2017-03-12,366.431150823977,173.366727192452,537.975524484131,757.421516304411
"5916",2017-03-13,366.431150823977,173.416053406538,537.975524484131,757.421516304411
"5917",2017-03-14,363.763027588819,171.531705210708,536.842327533785,755.512505001539
"5918",2017-03-15,363.763027588819,171.531705210708,536.842327533785,755.512505001539
"5919",2017-03-16,363.763027588819,171.531705210708,536.842327533785,755.512505001539
"5920",2017-03-17,363.763027588819,171.531705210708,536.842327533785,755.512505001539
"5921",2017-03-18,363.763027588819,171.531705210708,536.842327533785,755.512505001539
"5922",2017-03-19,363.763027588819,171.531705210708,536.897820681393,754.879255210394
"5923",2017-03-20,362.74707014201,170.574929212742,519.795147124888,737.680007090093
"5924",2017-03-21,368.448665886691,176.162775640405,535.946798439199,754.353357131864
"5925",2017-03-22,371.350100365931,185.421390733008,556.945810823153,780.607686146954
"5926",2017-03-23,380.163398238271,193.870920354162,570.707437423917,795.155722905517
"5927",2017-03-24,380.383345046782,194.193066298734,571.469513361909,797.820301017464
"5928",2017-03-25,389.222972706356,203.510127066595,584.877736233174,815.249707867923
"5929",2017-03-26,391.237600365931,206.628865942771,586.141272517155,818.045447216294
"5930",2017-03-27,394.519781216994,210.948723557823,594.400989434701,826.801504024982
"5931",2017-03-28,395.082281216994,212.135095284241,594.05455043223,826.479031176194
"5932",2017-03-29,395.082281216995,212.184421498327,594.052079077478,826.442272613119
"5933",2017-03-30,396.172711435026,215.827178103544,602.153794149216,840.014109164581
"5934",2017-03-31,392.714998669069,213.223821886915,581.004614189655,821.979021445281
"5935",2017-04-01,388.145051860558,207.878284129478,572.798368402191,811.609764970761
"5936",2017-04-02,387.933881647792,207.695980544429,569.58987592859,808.870834310778
"5937",2017-04-03,387.933881647792,207.695980544429,569.589875928589,808.870834310778
"5938",2017-04-04,387.933881647792,207.668012072524,564.522700013065,803.951870233919
"5939",2017-04-05,386.904626328643,206.848027328054,555.735685858942,794.989046507937
"5940",2017-04-06,386.904626328643,206.848027328054,555.742201248742,796.505337234754
"5941",2017-04-07,401.228770891783,228.847954230194,586.766836349387,838.499034795424
"5942",2017-04-08,425.334621955613,263.086957535559,603.338168634266,858.973972138782
"5943",2017-04-09,429.423717700294,269.085940500217,608.890853424201,865.691181829676
"5944",2017-04-10,429.423717700294,269.233919142475,608.88725872638,865.643980493001
"5945",2017-04-11,429.491802806677,269.32901194695,608.88725872638,865.643980493002
"5946",2017-04-12,429.549249615187,269.508772943644,610.193257378368,868.796444987571
"5947",2017-04-13,431.089941104549,270.473939483181,636.936011815574,901.27138233093
"5948",2017-04-14,436.526111317315,276.068905158239,649.84996373649,917.816912823829
"5949",2017-04-15,434.218300595547,276.968154716433,646.839465424136,916.932046294705
"5950",2017-04-16,434.135587829589,277.043669590575,644.744879937729,914.434552560369
"5951",2017-04-17,435.839045276398,277.516082506924,659.746901955253,932.978829920436
"5952",2017-04-18,444.375215489164,285.923405161386,686.49864313701,965.819264339818
"5953",2017-04-19,455.664577191292,297.268688659987,690.835646057702,974.908236770895
"5954",2017-04-20,455.664577191292,297.373443300211,692.589409256983,976.98551329554
"5955",2017-04-21,455.664577191292,297.398106407254,692.589409256983,976.98551329554
"5956",2017-04-22,455.664577191292,297.496758835426,692.589409256983,976.98551329554
"5957",2017-04-23,454.346618801915,299.976189761655,689.591098738774,979.523841464878
"5958",2017-04-24,454.346618801915,299.976189761655,691.546614353243,983.092346059698
"5959",2017-04-25,454.346618801915,299.976189761655,691.830370812466,983.330023586849
"5960",2017-04-26,454.346618801915,299.976189761655,691.833516173059,983.401034447334
"5961",2017-04-27,454.346618801915,299.976189761655,693.347782630035,984.825011055521
"5962",2017-04-28,454.346618801915,299.976189761655,693.347782630035,984.825011055522
"5963",2017-04-29,454.346618801915,299.976189761655,693.347782630035,984.825011055522
"5964",2017-04-30,454.346618801915,299.976189761655,693.347782630035,984.825011055522
"5965",2017-05-01,452.452209785837,298.853188308571,692.990114105632,983.702009602439
"5966",2017-05-02,452.452209785837,298.853188308571,692.990114105632,983.702009602439
"5967",2017-05-03,452.452209785837,298.853188308571,692.990114105632,983.702009602439
"5968",2017-05-04,452.452209785837,298.877851415614,692.990114105632,983.702009602439
"5969",2017-05-05,452.452209785837,298.877851415614,692.990114105633,983.688225141287
"5970",2017-05-06,452.452209785837,298.877851415614,689.741630618775,980.037431490493
"5971",2017-05-07,447.920826807115,294.755807174576,686.062682067887,979.859904339281
"5972",2017-05-08,446.103273615625,293.432644194663,680.421477844117,972.729578524744
"5973",2017-05-09,444.553570386393,295.243632481002,677.784993888892,974.033956081363
"5974",2017-05-10,443.89798528001,294.004374916801,677.784993888892,974.033956081363
"5975",2017-05-11,443.89798528001,294.004374916801,677.784993888892,974.033956081363
"5976",2017-05-12,443.89798528001,294.004374916801,677.784993888893,974.033956081363
"5977",2017-05-13,443.89798528001,294.004374916801,677.784993888893,974.033956081363
"5978",2017-05-14,443.89798528001,294.004374916801,677.784993888893,974.033956081364
"5979",2017-05-15,443.905166131074,294.096925132921,677.784993888893,974.03980403458
"5980",2017-05-16,445.810751237457,297.150573747211,677.338128016055,974.635877551706
"5981",2017-05-17,444.22806346598,295.057400279933,680.425349468097,974.829380921449
"5982",2017-05-18,444.22806346598,295.082063386976,680.425349468097,974.829380921449
"5983",2017-05-19,444.22806346598,295.180715815148,680.425349468097,974.829380921449
"5984",2017-05-20,444.22806346598,295.230042029233,680.425349468097,974.82938092145
"5985",2017-05-21,444.22806346598,295.254705136276,680.425349468098,974.82938092145
"5986",2017-05-22,444.22806346598,295.254705136276,680.425349468097,974.82938092145
"5987",2017-05-23,444.22806346598,295.279368243319,680.425349468097,974.82938092145
"5988",2017-05-24,444.228063465979,295.304031350362,680.425349468097,974.82938092145
"5989",2017-05-25,441.476343870745,292.183893273785,679.48318596452,971.709242844874
"5990",2017-05-26,441.476343870745,292.183893273785,679.48318596452,971.709242844874
"5991",2017-05-27,441.476343870745,292.183893273785,679.482736627293,971.246419118893
"5992",2017-05-28,441.437248126064,292.123379670937,675.257394007657,964.459033989402
"5993",2017-05-29,441.437248126064,292.123379670937,674.531489716486,962.674990547463
"5994",2017-05-30,441.437248126064,292.123379670937,674.531489716486,962.674990547464
"5995",2017-05-31,441.437248126064,292.123379670937,675.555079920934,962.774823463086
"5996",2017-06-01,442.672354509042,293.481121852478,676.961505443289,963.216343930923
"5997",2017-06-02,439.630826751891,291.724699710342,675.125075016167,961.459921788788
"5998",2017-06-03,439.630826751892,291.724699710342,675.125075016167,961.459921788788
"5999",2017-06-04,439.630826751891,291.724699710342,675.125075016167,961.459921788788
"6000",2017-06-05,439.630826751891,291.724699710342,675.125075016167,961.459921788787
"6001",2017-06-06,439.630826751892,291.724699710342,675.125075016168,961.459921788787
"6002",2017-06-07,439.630826751892,291.724699710342,675.125075016167,961.459921788787
"6003",2017-06-08,439.630826751892,291.724699710342,675.190228914168,961.562260970074
"6004",2017-06-09,439.630826751892,291.724699710342,678.176748797341,965.621158213182
"6005",2017-06-10,438.668880402493,291.239212909505,678.659542501657,965.946866065647
"6006",2017-06-11,438.668880402493,291.239212909505,678.662238525022,966.227150109089
"6007",2017-06-12,441.599731466323,293.970461320387,685.840176067148,973.737175171745
"6008",2017-06-13,441.599731466323,293.970461320387,685.840176067148,973.737175171745
"6009",2017-06-14,441.599731466323,293.99512442743,685.840176067148,973.737175171745
"6010",2017-06-15,441.599731466323,294.069113748559,685.840176067148,973.737175171746
"6011",2017-06-16,441.599731466323,294.069113748559,685.840176067148,973.737175171746
"6012",2017-06-17,441.599731466323,294.118439962645,685.840176067148,973.737175171746
"6013",2017-06-18,450.045596329043,303.070978943642,693.947527672458,982.689714152743
"6014",2017-06-19,450.045596329043,303.070978943642,693.947527672458,982.696397527848
"6015",2017-06-20,450.045596329043,303.120305157728,693.952470381961,982.852621420913
"6016",2017-06-21,450.045596329043,303.120305157728,693.952470381961,982.852621420914
"6017",2017-06-22,450.045596329043,303.120305157728,693.952470381961,982.852621420913
