"","","Low_LowElShape_Out","Low_MedElShape_Out","Low_HighElShape_Out","High_LowElShape_Out","High_MedElShape_Out","High_HighElShape_Out"
"X2017.07.21","2017-07-21","0","0","0","0","0","0"
"X2017.07.22","2017-07-22","0","0","0","0","0","0"
"X2017.07.23","2017-07-23","0","0","0","0","0","0"
"X2017.07.24","2017-07-24","0","0","0","0","0","0.0614203454894434"
"X2017.07.25","2017-07-25","0.0186170212765957","0.14975845410628","0.288533333333333","0","0","0"
"X2017.07.26","2017-07-26","0","0","0","0","0","0"
"X2017.07.27","2017-07-27","0","0","0","0","0","0"
"X2017.07.28","2017-07-28","0","0","0","0","0","0"
"X2017.07.29","2017-07-29","0","0","0","0","0.00167084377610693","0"
"X2017.07.30","2017-07-30","0","0","0","0","0","0"
"X2017.07.31","2017-07-31","0","0","0","0","0","0"
"X2017.08.01","2017-08-01","0","0","0","0","0","0"
"X2017.08.02","2017-08-02","0","0","0","0","1.39891395154553","2.12859884836852"
"X2017.08.03","2017-08-03","0","0","0","0","0","0.107485604606526"
"X2017.08.04","2017-08-04","1.02340425531915","1.78006610729723","2.05066666666667","0","0.0459482038429407","0.0499040307101727"
"X2017.08.05","2017-08-05","0.0234042553191489","0.146707348080346","0.2496","0","0.484962406015038","2.4767754318618"
"X2017.08.06","2017-08-06","0","0","0","0","0.324979114452799","1.41190019193858"
"X2017.08.07","2017-08-07","0","0","0","0","0.183792815371763","0.157773512476008"
"X2017.08.08","2017-08-08","0","0","0","0","0","0"
"X2017.08.09","2017-08-09","0","0","0","0","0","0"
"X2017.08.10","2017-08-10","0","0","0","0","0","0"
"X2017.08.11","2017-08-11","0","0","0","0","0","0"
"X2017.08.12","2017-08-12","0","0","0","0","0","0"
"X2017.08.13","2017-08-13","0","0","0","0","0","0"
"X2017.08.14","2017-08-14","0","0","0","0","0","0.0115163147792706"
"X2017.08.15","2017-08-15","0","0","0","0","0","0.000767754318618042"
"X2017.08.16","2017-08-16","0","0","0","0","0.244778613199666","0.914011516314779"
"X2017.08.17","2017-08-17","0","0","0","0","0","0.00460652591170825"
"X2017.08.18","2017-08-18","0","0","0","0","0","0"
"X2017.08.19","2017-08-19","0","0","0","0","0.093984962406015","0.593857965451056"
"X2017.08.20","2017-08-20","0","0","0","0","0","0"
"X2017.08.21","2017-08-21","0","0","0","0.00404403504830375","0.137009189640769","0.221880998080614"
"X2017.08.22","2017-08-22","0","0","0","0.00426870366209841","0.484544695071011","2.75969289827255"
"X2017.08.23","2017-08-23","0","0","0","0","0","0.0145873320537428"
"X2017.08.24","2017-08-24","0","0","0","0","0","0"
"X2017.08.25","2017-08-25","0","0","0","0","0","0"
"X2017.08.26","2017-08-26","0","0","0","0","0","0"
"X2017.08.27","2017-08-27","0","0","0","0","0","0"
"X2017.08.28","2017-08-28","0","0","0","0","0","0"
"X2017.08.29","2017-08-29","0","0","0","0","0","0.0222648752399232"
"X2017.08.30","2017-08-30","0.00585106382978723","0.124841088227816","0.343466666666667","0","0","0"
"X2017.08.31","2017-08-31","0.011968085106383","0.224002034070684","0.592","0","0","0"
"X2017.09.01","2017-09-01","0.170212765957447","0.27815916603102","0.432533333333333","0","0","0"
"X2017.09.02","2017-09-02","0","0","0","0","0","0"
"X2017.09.03","2017-09-03","0","0","0","0","0","0"
"X2017.09.04","2017-09-04","6.1156914893617","8.50622934146962","7.6928","0","0","0"
"X2017.09.05","2017-09-05","0","0","0","0","0.363826232247285","1.93435700575816"
"X2017.09.06","2017-09-06","0","0","0","0.270950348236351","1.1031746031746","1.55854126679463"
"X2017.09.07","2017-09-07","0","0","0","0","0","0"
"X2017.09.08","2017-09-08","0","0","0","0","0.263993316624896","1.15662188099808"
"X2017.09.09","2017-09-09","0","0","0","0","0.0923141186299081","0.385028790786948"
"X2017.09.10","2017-09-10","0.0196808510638298","0.0442410373760488","0.0437333333333333","0","0","0"
"X2017.09.11","2017-09-11","0.0675531914893617","0.106788710907704","0.0421333333333333","0","0.167084377610693","1.28138195777351"
"X2017.09.12","2017-09-12","3.58510638297872","5.39333841851004","9.13013333333333","0.323747472478095","0.956975772765246","3.81765834932822"
"X2017.09.13","2017-09-13","0.00611702127659574","0.233663869819476","0.4624","0.00134801168276792","0.149540517961571","1.67024952015355"
"X2017.09.14","2017-09-14","0","0","0","0.0429117052347787","0.400167084377611","0.650287907869482"
"X2017.09.15","2017-09-15","0","0","0","0","0","0.00153550863723608"
"X2017.09.16","2017-09-16","0","0","0","0","0","0"
"X2017.09.17","2017-09-17","0","0","0","0","0","0"
"X2017.09.18","2017-09-18","0","0","0","0","0","0"
"X2017.09.19","2017-09-19","0","0","0","0","0","0"
"X2017.09.20","2017-09-20","0","0","0","0","0.891395154553049","5.95508637236084"
"X2017.09.21","2017-09-21","7.97021276595745","8.2883295194508","8.01706666666667","7.76095259492249","13.9465329991646","14.1550863723608"
"X2017.09.22","2017-09-22","2.63563829787234","3.30765319094839","3.58613333333333","0.0548191417658953","1.10526315789474","2.81074856046065"
"X2017.09.23","2017-09-23","0","0.0493262140859395","0.0597333333333333","0","0.0409356725146199","0.271017274472169"
"X2017.09.24","2017-09-24","0","0.0246631070429697","0.0298666666666667","0","0","0"
"X2017.09.25","2017-09-25","0","0.0493262140859395","0.0597333333333333","0","0","0.00191938579654511"
"X2017.09.26","2017-09-26","0","0","0","0","0","0"
"X2017.09.27","2017-09-27","0","0.0246631070429697","0.0298666666666667","0","0","0"
"X2017.09.28","2017-09-28","0","0.0246631070429697","0.0298666666666667","0","0","0"
"X2017.09.29","2017-09-29","0","0","0","0","0","0"
"X2017.09.30","2017-09-30","0","0","0","0","0","0"
"X2017.10.01","2017-10-01","0","0","0","0","0","0"
"X2017.10.02","2017-10-02","0","0","0","0","0","0"
"X2017.10.03","2017-10-03","0","0","0","0","0","0.0406909788867562"
"X2017.10.04","2017-10-04","0","0","0","0.0840260615592002","0.835839598997494","1.07907869481766"
"X2017.10.05","2017-10-05","0","0","0","0","0","0"
"X2017.10.06","2017-10-06","0","0","0","0","0","0"
"X2017.10.07","2017-10-07","0","0","0","0","0","0"
"X2017.10.08","2017-10-08","0","0","0","0","0","0"
"X2017.10.09","2017-10-09","0","0","0","0","0","0"
"X2017.10.10","2017-10-10","0","0","0","0","0","0"
"X2017.10.11","2017-10-11","0","0","0","0","0","0"
"X2017.10.12","2017-10-12","0","0","0","0","0","0"
"X2017.10.13","2017-10-13","0","0","0","0","0","0"
"X2017.10.14","2017-10-14","0","0","0","0","0","0"
"X2017.10.15","2017-10-15","0","0.0246631070429697","0.0298666666666667","0","0","0"
"X2017.10.16","2017-10-16","0","0","0","0","0","0"
"X2017.10.17","2017-10-17","0","0","0","0","0","0"
"X2017.10.18","2017-10-18","0","0","0","0","0","0"
"X2017.10.19","2017-10-19","0","0","0","0","0.137426900584795","0.420345489443378"
"X2017.10.20","2017-10-20","2.91622340425532","2.81591660310196","2.37653333333333","13.6544596719838","18.1303258145363","13.463339731286"
"X2017.10.21","2017-10-21","0","0","0","0","0.06265664160401","0.245297504798464"
"X2017.10.22","2017-10-22","0","0.098652428171879","0.119466666666667","0","0","0"
"X2017.10.23","2017-10-23","0.0582446808510638","0.213831680650903","0.2944","0","0","0"
"X2017.10.24","2017-10-24","0","0.0739893211289092","0.0896","0","0","0"
"X2017.10.25","2017-10-25","0","0","0","0","0","0"
"X2017.10.26","2017-10-26","0","0","0","0","0","0"
"X2017.10.27","2017-10-27","0","0","0","0","0","0"
"X2017.10.28","2017-10-28","0","0","0","0","0","0"
"X2017.10.29","2017-10-29","0","0","0","0","0","0"
"X2017.10.30","2017-10-30","0","0","0","0","0","0"
"X2017.10.31","2017-10-31","0","0","0","0","0","0"
"X2017.11.01","2017-11-01","0","0","0","0","0","0"
"X2017.11.02","2017-11-02","0","0","0","0","0","0"
"X2017.11.03","2017-11-03","0.215425531914894","0.244596999745741","0.312","3.73691305324646","6.38805346700084","4.42687140115163"
"X2017.11.04","2017-11-04","0.248936170212766","0.370455123315535","0.1472","6.58121770388677","8.88429406850459","7.54395393474088"
"X2017.11.05","2017-11-05","0.325797872340426","0.393846936181032","0.148266666666667","4.25073017299483","6.34419381787803","3.32552783109405"
"X2017.11.06","2017-11-06","0","0","0","0.60166254774208","0.275689223057644","0.0829174664107486"
"X2017.11.07","2017-11-07","0","0","0","0","0","0"
"X2017.11.08","2017-11-08","0","0","0","0.0119074365311166","0.332080200501253","0.469481765834933"
"X2017.11.09","2017-11-09","0","0","0","13.8256571556953","16.7890559732665","14.278310940499"
"X2017.11.10","2017-11-10","0","0","0","5.3529543922714","8.46950710108605","4.12053742802303"
"X2017.11.11","2017-11-11","0","0","0","1.73444169849472","2.20091896407686","0.750095969289827"
"X2017.11.12","2017-11-12","0","0","0","0","0","0"
"X2017.11.13","2017-11-13","0","0","0","0.0076387328690182","0.782790309106099","3.74433781190019"
"X2017.11.14","2017-11-14","0","0","0","7.30891934396765","11.2598162071846","10.0019193857965"
"X2017.11.15","2017-11-15","0","0","0","2.79487755560548","10.0885547201337","19.9047984644914"
"X2017.11.16","2017-11-16","1.08031914893617","1.84337655733537","2.7168","48.421253650865","62.0860484544695","70.9190019193858"
"X2017.11.17","2017-11-17","20.0561170212766","23.5334350368675","27.5957333333333","68.3956414288924","80.2677527151211","58.0687140115163"
"X2017.11.18","2017-11-18","3.64042553191489","5.01906941266209","6.29386666666667","0.0395416760278589","0.599832915622389","1.06717850287908"
"X2017.11.19","2017-11-19","0","0.0246631070429697","0.0298666666666667","0","0","0"
"X2017.11.20","2017-11-20","0","0","0","0.00202201752415188","0.523391812865497","3.26871401151631"
"X2017.11.21","2017-11-21","0","0","0","2.19096832172545","3.63074352548037","2.28598848368522"
"X2017.11.22","2017-11-22","0.0566489361702128","0.211034833460463","0.291733333333333","0","0","0"
"X2017.11.23","2017-11-23","0","0","0","0","0","0"
"X2017.11.24","2017-11-24","0","0","0","0.00247135475174118","0.0843776106934002","0.0510556621880998"
"X2017.11.25","2017-11-25","0","0","0","0","0","0"
"X2017.11.26","2017-11-26","0","0","0","0.0242642102898225","2.29824561403509","12.0107485604607"
"X2017.11.27","2017-11-27","15.7545212765957","19.6783625730994","21.8122666666667","42.6834419231633","42.0747702589808","29.5681381957774"
"X2017.11.28","2017-11-28","4.30159574468085","7.5766590389016","8.3744","0","0","0"
"X2017.11.29","2017-11-29","0","0.124078311721332","0.245866666666667","0","0","0"
"X2017.11.30","2017-11-30","0","0.0246631070429697","0.0298666666666667","0","0.0100250626566416","0.119385796545106"
"X2017.12.01","2017-12-01","0","0","0","0","0","0"
"X2017.12.02","2017-12-02","0","0","0","0","0","0"
"X2017.12.03","2017-12-03","0.269946808510638","0.255275870836512","0.0704","4.99258593574478","6.33834586466165","5.18195777351248"
"X2017.12.04","2017-12-04","0","0","0","0","0","0"
"X2017.12.05","2017-12-05","0","0","0","0","0","0"
"X2017.12.06","2017-12-06","0","0","0","0","0","0"
"X2017.12.07","2017-12-07","0","0.0246631070429697","0.0298666666666667","0","0","0"
"X2017.12.08","2017-12-08","0","0","0","0","0","0"
"X2017.12.09","2017-12-09","0","0.0246631070429697","0.0298666666666667","0","0","0"
"X2017.12.10","2017-12-10","0","0","0","0","0","0"
"X2017.12.11","2017-12-11","0","0","0","0","0","0"
"X2017.12.12","2017-12-12","0","0","0","0","0","0"
"X2017.12.13","2017-12-13","0","0","0","0","0","0"
"X2017.12.14","2017-12-14","0","0","0","0","0","0"
"X2017.12.15","2017-12-15","0","0.0246631070429697","0.0298666666666667","0","0","0"
"X2017.12.16","2017-12-16","0","0","0","0","0.0112781954887218","0.111324376199616"
"X2017.12.17","2017-12-17","0","0","0","0","0","0"
"X2017.12.18","2017-12-18","0","0","0","0","0","0.00690978886756238"
"X2017.12.19","2017-12-19","0","0","0","0","0","0"
"X2017.12.20","2017-12-20","0","0","0","8.06605257245563","8.62781954887218","6.80076775431862"
"X2017.12.21","2017-12-21","3.82313829787234","4.1256038647343","3.61493333333333","1.41698494720288","1.96324143692565","1.87447216890595"
"X2017.12.22","2017-12-22","0","0","0","0","0","0.0333973128598848"
"X2017.12.23","2017-12-23","0","0","0","0","0","0"
"X2017.12.24","2017-12-24","0","0","0","0","0","0"
"X2017.12.25","2017-12-25","0","0","0","0","0","0"
"X2017.12.26","2017-12-26","0","0","0","0","0","0"
"X2017.12.27","2017-12-27","0","0","0","0","0","0"
"X2017.12.28","2017-12-28","0","0","0","0","0","0"
"X2017.12.29","2017-12-29","0","0","0","0","0","0"
"X2017.12.30","2017-12-30","0","0","0","0","0","0"
"X2017.12.31","2017-12-31","0","0","0","0","0","0"
"X2016.01.01","2016-01-01","0","0","0","0","0","0"
"X2016.01.02","2016-01-02","0","0","0","0","0","0"
"X2016.01.03","2016-01-03","0","0","0","0.0215681869242867","0","0"
"X2016.01.04","2016-01-04","0","0","0.00533333333333333","0.00112334306897326","0.325396825396825","1.53166986564299"
"X2016.01.05","2016-01-05","8.7093085106383","8.28680396643783","8.12373333333333","17.1545720062907","16.9757727652465","14.5589251439539"
"X2016.01.06","2016-01-06","30.823670212766","30.0035596236969","30.0517333333333","30.85553808133","29.7055137844612","20.7566218809981"
"X2016.01.07","2016-01-07","23.9462765957447","21.6689549961861","20.2069333333333","19.1022242192766","17.8137009189641","12.3243761996161"
"X2016.01.08","2016-01-08","3.2343085106383","3.32748538011696","3.34026666666667","1.07211862502808","1.66040100250627","1.14241842610365"
"X2016.01.09","2016-01-09","0.0101063829787234","0","0","1.87485958211638","2.2953216374269","2.15777351247601"
"X2016.01.10","2016-01-10","2.99973404255319","2.91533180778032","1.91466666666667","2.35340372949899","3.82372598162072","2.33550863723608"
"X2016.01.11","2016-01-11","0","0","0","0","0","0"
"X2016.01.12","2016-01-12","0","0","0","0","0.000417710944026733","0.158157389635317"
"X2016.01.13","2016-01-13","0.0433510638297872","0.00483091787439614","0","5.82678049876432","8.30409356725146","9.19923224568138"
"X2016.01.14","2016-01-14","0.409574468085106","0.629544876684465","0.606933333333333","10.0278589081105","14.7698412698413","14.9036468330134"
"X2016.01.15","2016-01-15","3.78484042553192","4.91075514874142","5.70773333333333","18.495618962031","23.5275689223058","19.5570057581574"
"X2016.01.16","2016-01-16","3.13457446808511","4.01805237732011","3.46933333333333","6.68636261514266","9.33333333333333","9.57811900191939"
"X2016.01.17","2016-01-17","1.40292553191489","1.33536740401729","0.964266666666667","2.46012132105145","4.57602339181287","4.02802303262956"
"X2016.01.18","2016-01-18","8.31968085106383","6.58759216882787","3.7776","24.0979555156145","23.1495405179616","17.5973128598848"
"X2016.01.19","2016-01-19","11.7739361702128","10.4970760233918","8.49013333333333","12.2406200853741","16.6111111111111","18.7262955854127"
"X2016.01.20","2016-01-20","27.2324468085106","27.767607424358","28.7045333333333","15.8593574477645","18.7151211361738","13.0667946257198"
"X2016.01.21","2016-01-21","0","0","0","0","0","0"
"X2016.01.22","2016-01-22","0.46781914893617","0.519705059750826","0.5232","6.68950797573579","7.57309941520468","12.0606525911708"
"X2016.01.23","2016-01-23","11.6659574468085","12.6254767353166","12.7957333333333","31.968321725455","34.1499582289056","26.4756238003839"
"X2016.01.24","2016-01-24","8.49441489361702","8.81286549707602","7.79093333333333","8.22848798022916","9.44026733500418","5.62226487523992"
"X2016.01.25","2016-01-25","0","0","0","1.25275219051898","1.16499582289056","0.247600767754319"
"X2016.01.26","2016-01-26","0","0","0","0","0","0"
"X2016.01.27","2016-01-27","0","0","0","0","0","0"
"X2016.01.28","2016-01-28","0","0","0","0","0.248955722639933","1.10940499040307"
"X2016.01.29","2016-01-29","0","0","0","6.45338126263761","13.7138680033417","20.6714011516315"
"X2016.01.30","2016-01-30","12.3664893617021","14.3010424612255","15.5712","43.5288699168726","52.718045112782","40.3669865642994"
"X2016.01.31","2016-01-31","22.3952127659574","25.5957284515637","27.64","8.93372275893058","14.3667502088555","15.1523992322457"
"X2016.02.01","2016-02-01","26.9327127659574","29.2397660818713","29.8384","5.77555605481914","10.6549707602339","7.6426103646833"
"X2016.02.02","2016-02-02","0.00212765957446809","0.170353419781337","0.292266666666667","1.01954616940013","1.87426900584795","1.40959692898273"
"X2016.02.03","2016-02-03","0","0","0","1.20287575825657","2.37385129490393","1.710556621881"
"X2016.02.04","2016-02-04","0","0","0","0","0","0"
"X2016.02.05","2016-02-05","0","0","0","0","0","0"
"X2016.02.06","2016-02-06","0","0","0","0","0","0"
"X2016.02.07","2016-02-07","0","0","0","0","0","0"
"X2016.02.08","2016-02-08","0","0","0","0","0","0"
"X2016.02.09","2016-02-09","0","0","0","0","0","0"
"X2016.02.10","2016-02-10","0","0","0","0","0","0"
"X2016.02.11","2016-02-11","0","0","0","0","0","0"
"X2016.02.12","2016-02-12","0","0","0","0","0","0"
"X2016.02.13","2016-02-13","0","0","0","0","0","0"
"X2016.02.14","2016-02-14","0","0","0","0","0","0"
"X2016.02.15","2016-02-15","0","0","0","0","0","0"
"X2016.02.16","2016-02-16","0","0","0","0","0","0"
"X2016.02.17","2016-02-17","0","0","0","0.00718939564142889","1.25730994152047","7.03147792706334"
"X2016.02.18","2016-02-18","20.844414893617","28.0073735062293","33.4506666666667","31.5048303751966","38.796992481203","31.0905950095969"
"X2016.02.19","2016-02-19","1.06968085106383","1.94914823290109","1.8048","4.49292293866547","11.4548872180451","6.28560460652591"
"X2016.02.20","2016-02-20","0","0","0","0.36261514266457","0.746867167919799","0.0307101727447217"
"X2016.02.21","2016-02-21","0","0","0","0","0","0"
"X2016.02.22","2016-02-22","0","0","0","0","0","0"
"X2016.02.23","2016-02-23","0","0","0","0","0","0"
"X2016.02.24","2016-02-24","0","0","0","0","0","0"
"X2016.02.25","2016-02-25","0","0","0","0","0","0"
"X2016.02.26","2016-02-26","0","0","0","0","0","0"
"X2016.02.27","2016-02-27","0","0","0","0","0","0"
"X2016.02.28","2016-02-28","0","0","0","0","0","0"
"X2016.02.29","2016-02-29","0","0","0","0","0","0"
"X2016.03.01","2016-03-01","0","0","0","0","0","0"
"X2016.03.02","2016-03-02","0","0","0","0","0","0"
"X2016.03.03","2016-03-03","0","0","0","0","0","0"
"X2016.03.04","2016-03-04","1.28563829787234","0.75209763539283","0.424533333333333","4.46955740283082","7.97451963241437","12.4084452975048"
"X2016.03.05","2016-03-05","10.55","11.9216882786677","11.7968","32.8202651089643","36.0183792815372","32.0959692898273"
"X2016.03.06","2016-03-06","39.7691489361702","42.6023391812866","43.8986666666667","62.7937542125365","65.406432748538","53.100575815739"
"X2016.03.07","2016-03-07","12.9965425531915","13.4808034579202","13.3418666666667","32.8535160638059","30.0175438596491","17.5090211132438"
"X2016.03.08","2016-03-08","10.4103723404255","10.9860157640478","10.7349333333333","8.20804313637385","8.9891395154553","6.110556621881"
"X2016.03.09","2016-03-09","0.0401595744680851","0.167810831426392","0.251733333333333","2.69669737137722","4.1796157059315","3.53781190019194"
"X2016.03.10","2016-03-10","0","0","0","2.15165131431139","3.17836257309942","2.49673704414587"
"X2016.03.11","2016-03-11","0","0","0","3.71983823859807","4.98830409356725","5.54548944337812"
"X2016.03.12","2016-03-12","22.925","21.1461988304094","18.5882666666667","31.6018872163559","29.3208020050125","20.7370441458733"
"X2016.03.13","2016-03-13","2.52526595744681","2.38571065344521","2.27626666666667","23.6863626151427","26.8253968253968","28.3731285988484"
"X2016.03.14","2016-03-14","8.52925531914894","7.8187134502924","5.84853333333333","45.1062682543249","45.9419381787803","32.5017274472169"
"X2016.03.15","2016-03-15","0.881914893617021","1.02974828375286","0.6032","1.29880925634689","0.933166248955723","0.402303262955854"
"X2016.03.16","2016-03-16","0","0","0","0","0","0"
"X2016.03.17","2016-03-17","0","0","0","0","0","0"
"X2016.03.18","2016-03-18","0","0","0","0","0","0"
"X2016.03.19","2016-03-19","0","0","0","0","0","0"
"X2016.03.20","2016-03-20","0","0","0","0","0.946115288220551","4.20038387715931"
"X2016.03.21","2016-03-21","0","0","0","8.92316333408223","13.0559732664996","13.1439539347409"
"X2016.03.22","2016-03-22","3.29015957446809","3.38876175947114","2.51306666666667","19.1431139069872","23.8496240601504","16.3170825335893"
"X2016.03.23","2016-03-23","0.0276595744680851","0.0602593440122044","0.0858666666666667","2.44349584363064","3.75605680868839","0.856046065259117"
"X2016.03.24","2016-03-24","0","0","0","0","0","0"
"X2016.03.25","2016-03-25","0","0","0","0","0","0"
"X2016.03.26","2016-03-26","0","0","0","0","0","0"
"X2016.03.27","2016-03-27","0","0","0","0","0","0"
"X2016.03.28","2016-03-28","0","0","0","0.125365086497416","1.03341687552214","3.49443378119002"
"X2016.03.29","2016-03-29","1.53271276595745","2.11746758199847","2.35306666666667","0.865198831723208","2.80075187969925","3.10172744721689"
"X2016.03.30","2016-03-30","0.199734042553191","0.260869565217391","0.0976","0.14243990114581","0.233918128654971","0.209980806142035"
"X2016.03.31","2016-03-31","0","0.000508517670989067","0.00426666666666667","0","0","0"
"X2016.04.01","2016-04-01","0","0","0","0","0","0"
"X2016.04.02","2016-04-02","0","0","0","0","0","0"
"X2016.04.03","2016-04-03","0","0","0","0","0","0"
"X2016.04.04","2016-04-04","0","0","0","0","0","0"
"X2016.04.05","2016-04-05","0","0","0","0","0","0"
"X2016.04.06","2016-04-06","0","0","0","0","0","0"
"X2016.04.07","2016-04-07","0","0","0","0","0","0"
"X2016.04.08","2016-04-08","5.20425531914894","4.37045512331554","2.78666666666667","0","0","0"
"X2016.04.09","2016-04-09","33.7659574468085","29.9033816425121","26.0213333333333","18.8878903617165","17.7096908939014","18.8660268714012"
"X2016.04.10","2016-04-10","8.54893617021277","6.96338672768879","3.93653333333333","16.0757133228488","16.8149540517962","13.1923224568138"
"X2016.04.11","2016-04-11","7.25186170212766","6.25146198830409","3.47573333333333","3.48595821163783","4.67000835421888","3.78426103646833"
"X2016.04.12","2016-04-12","0.036436170212766","0.0129672006102212","0","0","0","0"
"X2016.04.13","2016-04-13","0.0593085106382979","0.129672006102212","0.176533333333333","0","0","0"
"X2016.04.14","2016-04-14","0","0","0","2.65580768366659","2.58563074352548","2.10825335892514"
"X2016.04.15","2016-04-15","0","0","0","0","0","0"
"X2016.04.16","2016-04-16","0","0","0","0","0","0"
"X2016.04.17","2016-04-17","0","0","0","0","0","0"
"X2016.04.18","2016-04-18","0","0","0","0","0","0"
"X2016.04.19","2016-04-19","0","0","0","0","0","0.00767754318618042"
"X2016.04.20","2016-04-20","0","0","0","0","0","0"
"X2016.04.21","2016-04-21","0","0","0","0","0","0"
"X2016.04.22","2016-04-22","0","0","0","2.46910806560324","3.54010025062657","11.2207293666027"
"X2016.04.23","2016-04-23","10.8779255319149","14.1596745486906","16.0266666666667","32.0296562570209","33.2406015037594","23.500575815739"
"X2016.04.24","2016-04-24","0.00824468085106383","0.284515636918383","0.4112","0","0.123642439431913","0.626871401151631"
"X2016.04.25","2016-04-25","4.37021276595745","4.88151538265955","2.9568","5.64794428218378","6.90058479532164","4.53781190019194"
"X2016.04.26","2016-04-26","0.571808510638298","0.657259089753369","0.395733333333333","0.189844978656482","0.378863826232247","0.501727447216891"
"X2016.04.27","2016-04-27","0","0","0","0.00202201752415188","0.473684210526316","3.00153550863724"
"X2016.04.28","2016-04-28","5.87872340425532","7.22730739893211","6.6384","2.83104920242642","4.14118629908104","3.56621880998081"
"X2016.04.29","2016-04-29","0.00186170212765957","0","0","0.0146034598966524","0.799916457811195","2.84299424184261"
"X2016.04.30","2016-04-30","0.00292553191489362","0.0806000508517671","0.165333333333333","2.39204673107167","3.20969089390142","3.3190019193858"
"X2016.05.01","2016-05-01","0","0","0","0","0.0384294068504595","0.484452975047985"
"X2016.05.02","2016-05-02","0.000797872340425532","0.131706076786168","0.196266666666667","0.336328914850595","1.42731829573935","1.32898272552783"
"X2016.05.03","2016-05-03","0","0","0","0","0.006265664160401","0.0426103646833013"
"X2016.05.04","2016-05-04","0","0","0","0","0.00334168755221387","0.0122840690978887"
"X2016.05.05","2016-05-05","0","0","0","0.00157268029656257","0.823725981620718","3.13243761996161"
"X2016.05.06","2016-05-06","3.51010638297872","3.41723874904653","3.488","3.54482138845203","6.00334168755221","9.15470249520154"
"X2016.05.07","2016-05-07","5.39202127659574","5.22578184591915","4.65706666666667","2.60615592001797","3.21553884711779","3.72284069097889"
"X2016.05.08","2016-05-08","2.60824468085106","3.67683702008645","4.37226666666667","2.54257470231409","3.2890559732665","2.53397312859885"
"X2016.05.09","2016-05-09","0.0151595744680851","0.136028476989575","0.380266666666667","0.00404403504830375","0.0756056808688388","0.138963531669866"
"X2016.05.10","2016-05-10","0","0","0","0","0","0"
"X2016.05.11","2016-05-11","0","0.0274599542334096","0.0416","0","0","0"
"X2016.05.12","2016-05-12","0","0","0","0","0","0"
"X2016.05.13","2016-05-13","0","0","0","0","0","0"
"X2016.05.14","2016-05-14","0","0","0","0","0","0"
"X2016.05.15","2016-05-15","0","0","0","0","0.233500417710944","0.598080614203455"
"X2016.05.16","2016-05-16","0","0","0","0","0.0142021720969089","0.018426103646833"
"X2016.05.17","2016-05-17","0","0","0","0","0","0"
"X2016.05.18","2016-05-18","0.109308510638298","0.0556826849733028","0.0064","0","0","0"
"X2016.05.19","2016-05-19","0","0","0","0","0","0"
"X2016.05.20","2016-05-20","0","0","0","0.00202201752415188","0.360902255639098","1.41727447216891"
"X2016.05.21","2016-05-21","0","0","0","1.10963828353179","1.53174603174603","0.865642994241843"
"X2016.05.22","2016-05-22","0","0","0","2.12469108065603","3.6921470342523","2.61497120921305"
"X2016.05.23","2016-05-23","0","0","0","0","0.173350041771094","0.838003838771593"
"X2016.05.24","2016-05-24","0.320744680851064","0.502415458937198","0.249066666666667","1.01842282633116","1.93358395989975","3.76660268714012"
"X2016.05.25","2016-05-25","0.945744680851064","1.05873379099924","0.616533333333333","3.92248932824084","4.15580618212197","2.6936660268714"
"X2016.05.26","2016-05-26","3.84840425531915","5.30358504958047","6.99146666666667","0.951920916647944","3.23684210526316","3.4383877159309"
"X2016.05.27","2016-05-27","0","0","0","0","0","0"
"X2016.05.28","2016-05-28","0","0","0","0","0","0"
"X2016.05.29","2016-05-29","0.0486702127659574","0.124332570556827","0.1632","0","0","0.0687140115163148"
"X2016.05.30","2016-05-30","0","0","0","0","0","0"
"X2016.05.31","2016-05-31","0","0","0","0","0","0"
"X2016.06.01","2016-06-01","0","0","0","0","0","0"
"X2016.06.02","2016-06-02","0","0","0","0","0","0"
"X2016.06.03","2016-06-03","0","0","0","0","0","0"
"X2016.06.04","2016-06-04","0","0","0","0","0","0"
"X2016.06.05","2016-06-05","0","0","0","0","0","0"
"X2016.06.06","2016-06-06","0","0","0","0","0","0"
"X2016.06.07","2016-06-07","0","0","0","0","0","0"
"X2016.06.08","2016-06-08","0","0","0","0","0","0"
"X2016.06.09","2016-06-09","0","0","0","0","0","0"
"X2016.06.10","2016-06-10","0","0","0","0","0","0"
"X2016.06.11","2016-06-11","0","0","0","0","0","0"
"X2016.06.12","2016-06-12","2.78537234042553","4.71548436308162","6.3488","0.435857110761627","0.98078529657477","1.44222648752399"
"X2016.06.13","2016-06-13","0.778989361702128","1.37782862954488","1.79413333333333","0.160638058863177","0.992898913951546","1.56468330134357"
"X2016.06.14","2016-06-14","0","0","0","0","0","0"
"X2016.06.15","2016-06-15","0","0","0","0","0","0"
"X2016.06.16","2016-06-16","0","0","0","0","0","0"
"X2016.06.17","2016-06-17","0","0","0","0","0","0"
"X2016.06.18","2016-06-18","0","0","0","0","0","0"
"X2016.06.19","2016-06-19","0","0","0","0","0","0"
"X2016.06.20","2016-06-20","0","0","0","0","0","0"
"X2016.06.21","2016-06-21","0","0","0","0","0","0"
"X2016.06.22","2016-06-22","0","0","0","0","0","0"
"X2016.06.23","2016-06-23","0","0","0","0","0","0"
"X2016.06.24","2016-06-24","0","0","0","0","0","0"
